datetime,unrealized_pnl,realized_pnl,total_pnl,market_value,daily_pnl
2021-01-01 00:00:00,0.0000,0.0000,0.0000,25268.1000,0.0000
2021-01-02 00:00:00,381.5483,0.0000,381.5483,25649.6483,381.5483
2021-01-03 00:00:00,2835.0808,0.0000,2835.0808,28103.1808,2453.5325
2021-01-04 00:00:00,3583.0166,0.0000,3583.0166,28851.1166,747.9358
2021-01-05 00:00:00,2574.8194,0.0000,2574.8194,27842.9194,-1008.1972
2021-01-06 00:00:00,4553.3116,0.0000,4553.3116,29821.4116,1978.4922
2021-01-07 00:00:00,7418.7142,0.0000,7418.7142,32686.8142,2865.4025
2021-01-08 00:00:00,10185.5711,0.0000,10185.5711,35453.6711,2766.8569
2021-01-09 00:00:00,11426.2348,0.0000,11426.2348,36694.3348,1240.6637
2021-01-10 00:00:00,10951.1945,0.0000,10951.1945,36219.2945,-475.0403
2021-01-11 00:00:00,8414.2773,0.0000,8414.2773,33682.3773,-2536.9172
2021-01-12 00:00:00,4992.9766,0.0000,4992.9766,30261.0766,-3421.3007
2021-01-13 00:00:00,3135.7712,0.0000,3135.7712,28403.8712,-1857.2053
2021-01-14 00:00:00,7555.1619,0.0000,7555.1619,32823.2619,4419.3907
2021-01-15 00:00:00,9877.3003,0.0000,9877.3003,35145.4003,2322.1384
2021-01-16 00:00:00,6466.1068,0.0000,6466.1068,31734.2068,-3411.1935
2021-01-17 00:00:00,5427.5879,0.0000,5427.5879,30695.6879,-1038.5189
2021-01-18 00:00:00,5167.3264,0.0000,5167.3264,30435.4264,-260.2614
2021-01-19 00:00:00,5728.2783,0.0000,5728.2783,30996.3783,560.9518
2021-01-20 00:00:00,5248.1844,0.0000,5248.1844,30516.2844,-480.0939
2021-01-21 00:00:00,4998.0302,0.0000,4998.0302,30266.1302,-250.1542
2021-01-22 00:00:00,2339.8261,0.0000,2339.8261,27607.9261,-2658.2041
2021-01-23 00:00:00,3464.2565,0.0000,3464.2565,28732.3565,1124.4304
2021-01-24 00:00:00,3022.0648,0.0000,3022.0648,28290.1648,-442.1918
2021-01-25 00:00:00,3077.6546,0.0000,3077.6546,28345.7546,55.5898
2021-01-26 00:00:00,3072.6010,0.0000,3072.6010,28340.7010,-5.0536
2021-01-27 00:00:00,3145.8785,0.0000,3145.8785,28413.9784,73.2775
2021-01-28 00:00:00,2504.0687,0.0000,2504.0687,27772.1687,-641.8097
2021-01-29 00:00:00,3310.1211,0.0000,3310.1211,28578.2211,806.0524
2021-01-30 00:00:00,3499.6319,0.0000,3499.6319,28767.7319,189.5108
