datetime,pps,avg_price,shares,unrealized_pnl,realized_pnl,total_pnl,market_value,pnl_rate,daily_pnl,dividend_pnl
2021-01-01 00:00:00,1.0000,1.0000,14409.8000,0.0000,0.0000,0.0000,14409.8000,0.0000,0.0000,0.0000
2021-01-02 00:00:00,1.0151,1.0000,14409.8000,217.5880,0.0000,217.5880,14627.3880,0.0151,217.5880,87.0352
2021-01-03 00:00:00,1.1122,1.0000,14409.8000,1616.7796,0.0000,1616.7796,16026.5796,0.1122,1399.1916,646.7118
2021-01-04 00:00:00,1.1418,1.0000,14409.8000,2043.3096,0.0000,2043.3096,16453.1096,0.1418,426.5301,817.3239
2021-01-05 00:00:00,1.1019,1.0000,14409.8000,1468.3586,0.0000,1468.3586,15878.1586,0.1019,-574.9510,587.3434
2021-01-06 00:00:00,1.1802,1.0000,14409.8000,2596.6460,0.0000,2596.6460,17006.4460,0.1802,1128.2873,1038.6584
2021-01-07 00:00:00,1.2936,1.0000,14409.8000,4230.7173,0.0000,4230.7173,18640.5173,0.2936,1634.0713,1692.2869
2021-01-08 00:00:00,1.4031,1.0000,14409.8000,5808.5904,0.0000,5808.5904,20218.3904,0.4031,1577.8731,2323.4362
2021-01-09 00:00:00,1.4522,1.0000,14409.8000,6516.1116,0.0000,6516.1116,20925.9116,0.4522,707.5212,2606.4446
2021-01-10 00:00:00,1.4334,1.0000,14409.8000,6245.2073,0.0000,6245.2073,20655.0073,0.4334,-270.9042,2498.0829
2021-01-11 00:00:00,1.3330,1.0000,14409.8000,4798.4634,0.0000,4798.4634,19208.2634,0.3330,-1446.7439,1919.3854
2021-01-12 00:00:00,1.1976,1.0000,14409.8000,2847.3765,0.0000,2847.3765,17257.1765,0.1976,-1951.0869,1138.9506
2021-01-13 00:00:00,1.1241,1.0000,14409.8000,1788.2562,0.0000,1788.2562,16198.0562,0.1241,-1059.1203,715.3025
2021-01-14 00:00:00,1.2990,1.0000,14409.8000,4308.5302,0.0000,4308.5302,18718.3302,0.2990,2520.2740,1723.4121
2021-01-15 00:00:00,1.3909,1.0000,14409.8000,5632.7908,0.0000,5632.7908,20042.5908,0.3909,1324.2606,2253.1163
2021-01-16 00:00:00,1.2559,1.0000,14409.8000,3687.4678,0.0000,3687.4678,18097.2678,0.2559,-1945.3230,1474.9871
2021-01-17 00:00:00,1.2148,1.0000,14409.8000,3095.2250,0.0000,3095.2250,17505.0250,0.2148,-592.2428,1238.0900
2021-01-18 00:00:00,1.2045,1.0000,14409.8000,2946.8041,0.0000,2946.8041,17356.6041,0.2045,-148.4209,1178.7216
2021-01-19 00:00:00,1.2267,1.0000,14409.8000,3266.7017,0.0000,3266.7017,17676.5017,0.2267,319.8976,1306.6807
2021-01-20 00:00:00,1.2077,1.0000,14409.8000,2992.9155,0.0000,2992.9155,17402.7155,0.2077,-273.7862,1197.1662
2021-01-21 00:00:00,1.1978,1.0000,14409.8000,2850.2584,0.0000,2850.2584,17260.0584,0.1978,-142.6570,1140.1034
2021-01-22 00:00:00,1.0926,1.0000,14409.8000,1334.3475,0.0000,1334.3475,15744.1475,0.0926,-1515.9110,533.7390
2021-01-23 00:00:00,1.1371,1.0000,14409.8000,1975.5836,0.0000,1975.5836,16385.3836,0.1371,641.2361,790.2334
2021-01-24 00:00:00,1.1196,1.0000,14409.8000,1723.4121,0.0000,1723.4121,16133.2121,0.1196,-252.1715,689.3648
2021-01-25 00:00:00,1.1218,1.0000,14409.8000,1755.1136,0.0000,1755.1136,16164.9136,0.1218,31.7016,702.0455
