datetime,unrealized_pnl,realized_pnl,total_pnl,market_value,daily_pnl
2021-01-01 00:00:00,0.0000,0.0000,0.0000,279015.5000,0.0000
2021-01-02 00:00:00,4213.1138,0.0000,4213.1138,283228.6139,4213.1138
2021-01-03 00:00:00,31305.3904,0.0000,31305.3904,310320.8904,27092.2766
2021-01-04 00:00:00,39006.5629,557.6495,39564.2124,318579.7124,7701.1725
2021-01-05 00:00:00,27873.9002,557.6495,28431.5497,307447.0498,-11132.6626
2021-01-06 00:00:00,49720.7102,557.6495,50278.3597,329293.8597,21846.8099
2021-01-07 00:00:00,81360.9078,557.6495,81918.5573,360934.0573,31640.1976
2021-01-08 00:00:00,111912.9523,557.6495,112470.6018,391486.1019,30552.0445
2021-01-09 00:00:00,125612.5049,557.6495,126170.1544,405185.6544,13699.5525
2021-01-10 00:00:00,120367.0584,557.6495,120924.7079,399940.2079,-5245.4465
2021-01-11 00:00:00,92354.1236,557.6495,92911.7731,371927.2731,-28012.9348
2021-01-12 00:00:00,54575.7152,557.6495,55133.3647,334148.8647,-37778.4084
2021-01-13 00:00:00,34068.2373,557.6495,34625.8868,313641.3869,-20507.4778
2021-01-14 00:00:00,82867.6744,557.6495,83425.3239,362440.8239,48799.4370
2021-01-15 00:00:00,108509.0050,557.6495,109066.6545,388082.1545,25641.3307
2021-01-16 00:00:00,70842.1999,557.6495,71399.8494,350415.3494,-37666.8051
2021-01-17 00:00:00,59374.7484,557.6495,59932.3979,338947.8979,-11467.4515
2021-01-18 00:00:00,56500.9151,557.6495,57058.5646,336074.0646,-2873.8333
2021-01-19 00:00:00,62695.0176,557.6495,63252.6671,342268.1671,6194.1025
2021-01-20 00:00:00,57393.7572,557.6495,57951.4067,336966.9068,-5301.2604
2021-01-21 00:00:00,54631.5223,557.6495,55189.1718,334204.6718,-2762.2350
2021-01-22 00:00:00,25279.2886,557.6495,25836.9381,304852.4381,-29352.2337
2021-01-23 00:00:00,37695.3965,557.6495,38253.0460,317268.5461,12416.1079
2021-01-24 00:00:00,32812.6585,557.6495,33370.3080,312385.8080,-4882.7381
2021-01-25 00:00:00,33426.4900,557.6495,33984.1395,312999.6395,613.8315
2021-01-26 00:00:00,33370.6865,557.6495,33928.3360,312943.8360,-55.8035
2021-01-27 00:00:00,34179.8272,557.6495,34737.4767,313752.9768,809.1408
2021-01-28 00:00:00,27092.8807,557.6495,27650.5302,306666.0303,-7086.9465
2021-01-29 00:00:00,35993.4160,557.6495,36551.0655,315566.5655,8900.5353
2021-01-30 00:00:00,38086.0175,557.6495,38643.6670,317659.1671,2092.6016
2021-01-31 00:00:00,38420.8332,557.6495,38978.4827,317993.9827,334.8157
2021-02-01 00:00:00,36384.0342,557.6495,36941.6837,315957.1837,-2036.7990
2021-02-02 00:00:00,36942.0611,557.6495,37499.7106,316515.2106,558.0269
2021-02-03 00:00:00,38420.8327,557.6495,38978.4822,317993.9823,1478.7716
2021-02-04 00:00:00,38564.4699,999.9412,39564.4111,318579.9111,143.6372
2021-02-05 00:00:00,39206.1997,999.9412,40206.1408,319221.6409,641.7297
2021-02-06 00:00:00,38369.1565,999.9412,39369.0976,318384.5977,-837.0432
2021-02-07 00:00:00,47213.9019,999.9412,48213.8431,327229.3431,8844.7455
2021-02-08 00:00:00,41856.8398,999.9412,42856.7810,321872.2810,-5357.0621
2021-02-09 00:00:00,139344.2148,999.9412,140344.1560,419359.6560,97487.3750
2021-02-10 00:00:00,139455.8224,999.9412,140455.7636,419471.2636,111.6076
2021-02-11 00:00:00,115823.3680,999.9412,116823.3091,395838.8092,-23632.4544
2021-02-12 00:00:00,160158.6422,999.9412,161158.5834,440174.0834,44335.2742
2021-02-13 00:00:00,150393.1654,999.9412,151393.1066,430408.6066,-9765.4768
2021-02-14 00:00:00,146486.9748,999.9412,147486.9160,426502.4160,-3906.1906
2021-02-15 00:00:00,167747.8173,999.9412,168747.7585,447763.2585,21260.8425
2021-02-16 00:00:00,156001.3445,999.9412,157001.2856,436016.7856,-11746.4728
2021-02-17 00:00:00,174388.3469,999.9412,175388.2881,454403.7881,18387.0025
2021-02-18 00:00:00,222434.5090,999.9412,223434.4502,502449.9502,48046.1621
2021-02-19 00:00:00,126032.4747,92184.4228,218216.8975,352032.2359,-96402.0343
2021-02-20 00:00:00,155643.1910,92184.4228,247827.6138,381642.9521,29610.7162
2021-02-21 00:00:00,155524.6696,92184.4228,247709.0924,381524.4307,-118.5214
2021-02-22 00:00:00,166883.0196,92184.4228,259067.4424,402882.7711,11358.3501
2021-02-23 00:00:00,139921.6996,92184.4228,232106.1224,375921.4510,-26961.3200
2021-02-24 00:00:00,94071.2057,95010.2408,189081.4464,332896.7751,-45850.4939
2021-02-25 00:00:00,100897.6241,95010.2408,195907.8648,339723.1934,6826.4184
2021-02-26 00:00:00,76832.9780,95010.2408,171843.2187,315658.5473,-24064.6461
2021-02-27 00:00:00,72032.2019,95010.2408,167042.4426,310857.7712,-4800.7761
2021-02-28 00:00:00,71161.1752,95010.2408,166171.4159,309986.7445,-871.0267
2021-03-01 00:00:00,66340.1408,95010.2408,161350.3816,305165.7102,-4821.0343
2021-03-02 00:00:00,87265.0504,95010.2408,182275.2911,326090.6197,20924.9095
2021-03-03 00:00:00,82119.9126,95010.2408,177130.1533,320945.4820,-5145.1378
2021-03-04 00:00:00,90283.2582,95010.2408,185293.4990,329108.8276,8163.3456
2021-03-05 00:00:00,82160.4253,95010.2408,177170.6660,320985.9946,-8122.8329
2021-03-06 00:00:00,83537.8644,95010.2408,178548.1051,322363.4338,1377.4391
2021-03-07 00:00:00,84105.0441,95010.2408,179115.2849,322930.6135,567.1797
2021-03-08 00:00:00,90506.0804,95010.2408,185516.3211,329331.6497,6401.0362
2021-03-09 00:00:00,94253.5240,95010.2408,189263.7647,333079.0933,3747.4436
2021-03-10 00:00:00,100492.5085,95010.2408,195502.7492,339318.0778,6238.9845
2021-03-11 00:00:00,102963.7912,95010.2408,197974.0319,391789.1214,2471.2827
2021-03-12 00:00:00,122607.6935,95010.2408,217617.9342,411433.0238,19643.9023
2021-03-13 00:00:00,116036.5077,95010.2408,211046.7484,404861.8379,-6571.1858
