datetime,pps,cum_pnl_rate,daily_pnl_rate
2021-01-02 00:00:00,1.0047,0.0000,0.0000
2021-01-03 00:00:00,1.0391,0.0342,0.0342
2021-01-04 00:00:00,1.0509,0.0460,0.0114
2021-01-05 00:00:00,1.0363,0.0315,-0.0139
2021-01-06 00:00:00,1.0680,0.0630,0.0306
2021-01-07 00:00:00,1.1135,0.1083,0.0426
2021-01-08 00:00:00,1.1586,0.1532,0.0405
2021-01-09 00:00:00,1.1790,0.1735,0.0176
2021-01-10 00:00:00,1.1730,0.1675,-0.0051
2021-01-11 00:00:00,1.1311,0.1258,-0.0357
2021-01-12 00:00:00,1.0706,0.0656,-0.0535
2021-01-13 00:00:00,1.0397,0.0348,-0.0289
2021-01-14 00:00:00,1.1187,0.1135,0.0760
2021-01-15 00:00:00,1.1615,0.1561,0.0383
2021-01-16 00:00:00,1.1000,0.0949,-0.0529
2021-01-17 00:00:00,1.0787,0.0737,-0.0194
2021-01-18 00:00:00,1.0768,0.0718,-0.0018
2021-01-19 00:00:00,1.0834,0.0783,0.0061
2021-01-20 00:00:00,1.0758,0.0708,-0.0070
2021-01-21 00:00:00,1.0714,0.0664,-0.0041
2021-01-22 00:00:00,1.0287,0.0239,-0.0399
2021-01-23 00:00:00,1.0492,0.0443,0.0199
2021-01-24 00:00:00,1.0401,0.0352,-0.0087
2021-01-25 00:00:00,1.0412,0.0363,0.0011
2021-01-26 00:00:00,1.0401,0.0352,-0.0011
2021-01-27 00:00:00,1.0425,0.0376,0.0023
2021-01-28 00:00:00,1.0200,0.0152,-0.0216
2021-01-29 00:00:00,1.0494,0.0445,0.0288
2021-01-30 00:00:00,1.0577,0.0528,0.0079
2021-01-31 00:00:00,1.0586,0.0536,0.0009
2021-02-01 00:00:00,1.0434,0.0385,-0.0144
2021-02-02 00:00:00,1.0495,0.0446,0.0058
2021-02-03 00:00:00,1.0784,0.0734,0.0275
2021-02-04 00:00:00,1.1116,0.1064,0.0308
2021-02-05 00:00:00,1.1006,0.0955,-0.0099
2021-02-06 00:00:00,1.1232,0.1179,0.0205
2021-02-07 00:00:00,1.1509,0.1455,0.0247
2021-02-08 00:00:00,1.1384,0.1331,-0.0109
2021-02-09 00:00:00,1.3678,0.3614,0.2015
2021-02-10 00:00:00,1.3694,0.3630,0.0012
2021-02-11 00:00:00,1.3154,0.3092,-0.0394
2021-02-12 00:00:00,1.4213,0.4147,0.0805
2021-02-13 00:00:00,1.3993,0.3928,-0.0155
2021-02-14 00:00:00,1.3904,0.3839,-0.0064
2021-02-15 00:00:00,1.4412,0.4345,0.0365
2021-02-16 00:00:00,1.4149,0.4083,-0.0182
2021-02-17 00:00:00,1.4592,0.4524,0.0313
2021-02-18 00:00:00,1.5770,0.5696,0.0807
2021-02-19 00:00:00,1.5714,0.5640,-0.0036
2021-02-20 00:00:00,1.6106,0.6031,0.0249
2021-02-21 00:00:00,1.6106,0.6031,0.0000
2021-02-22 00:00:00,1.6252,0.6176,0.0091
2021-02-23 00:00:00,1.5942,0.5867,-0.0191
2021-02-24 00:00:00,1.5459,0.5387,-0.0303
2021-02-25 00:00:00,1.5456,0.5384,-0.0002
2021-02-26 00:00:00,1.5434,0.5362,-0.0014
2021-02-27 00:00:00,1.5347,0.5275,-0.0056
2021-02-28 00:00:00,1.5322,0.5250,-0.0016
2021-03-01 00:00:00,1.5218,0.5147,-0.0068
2021-03-02 00:00:00,1.5660,0.5587,0.0290
2021-03-03 00:00:00,1.5530,0.5457,-0.0083
2021-03-04 00:00:00,1.5752,0.5678,0.0143
2021-03-05 00:00:00,1.5487,0.5415,-0.0168
2021-03-06 00:00:00,1.5526,0.5453,0.0025
2021-03-07 00:00:00,1.5540,0.5467,0.0009
2021-03-08 00:00:00,1.5785,0.5711,0.0158
2021-03-09 00:00:00,1.5967,0.5892,0.0115
2021-03-10 00:00:00,1.6299,0.6223,0.0208
2021-03-11 00:00:00,1.6439,0.6362,0.0086
2021-03-12 00:00:00,1.7001,0.6921,0.0342
2021-03-13 00:00:00,1.6822,0.6743,-0.0105
2021-03-14 00:00:00,1.8042,0.7958,0.0725
2021-03-15 00:00:00,1.7300,0.7219,-0.0411
2021-03-16 00:00:00,1.7267,0.7186,-0.0019
2021-03-17 00:00:00,1.7294,0.7213,0.0016
2021-03-18 00:00:00,1.7354,0.7273,0.0035
2021-03-19 00:00:00,1.7298,0.7217,-0.0032
2021-03-20 00:00:00,1.7320,0.7239,0.0013
2021-03-21 00:00:00,1.7324,0.7243,0.0002
2021-03-22 00:00:00,1.7254,0.7173,-0.0040
2021-03-23 00:00:00,1.6944,0.6865,-0.0180
2021-03-24 00:00:00,1.6961,0.6882,0.0010
2021-03-25 00:00:00,1.6752,0.6674,-0.0123
2021-03-26 00:00:00,1.6655,0.6577,-0.0058
2021-03-27 00:00:00,1.7009,0.6929,0.0213
2021-03-28 00:00:00,1.7090,0.7010,0.0048
2021-03-29 00:00:00,1.7081,0.7001,-0.0005
2021-03-30 00:00:00,1.7313,0.7232,0.0136
2021-03-31 00:00:00,1.7462,0.7380,0.0086
2021-04-01 00:00:00,1.7470,0.7388,0.0005
2021-04-02 00:00:00,1.7459,0.7377,-0.0006
2021-04-03 00:00:00,1.7493,0.7411,0.0019
2021-04-04 00:00:00,1.7171,0.7091,-0.0184
2021-04-05 00:00:00,1.7269,0.7188,0.0057
2021-04-06 00:00:00,1.7375,0.7294,0.0061
2021-04-07 00:00:00,1.7231,0.7150,-0.0083
2021-04-08 00:00:00,1.7032,0.6952,-0.0115
2021-04-09 00:00:00,1.7228,0.7147,0.0115
2021-04-10 00:00:00,1.7225,0.7144,-0.0002
2021-04-11 00:00:00,1.7406,0.7325,0.0105
2021-04-12 00:00:00,1.7439,0.7357,0.0019
2021-04-13 00:00:00,1.7414,0.7333,-0.0014
2021-04-14 00:00:00,1.7919,0.7835,0.0290
2021-04-15 00:00:00,1.7751,0.7668,-0.0094
2021-04-16 00:00:00,1.7823,0.7740,0.0041
2021-04-17 00:00:00,1.7250,0.7169,-0.0321
2021-04-18 00:00:00,1.7238,0.7157,-0.0007
2021-04-19 00:00:00,1.7138,0.7058,-0.0058
2021-04-20 00:00:00,1.7077,0.6997,-0.0036
2021-04-21 00:00:00,1.7140,0.7060,0.0037
2021-04-22 00:00:00,1.6885,0.6806,-0.0149
2021-04-23 00:00:00,1.6689,0.6611,-0.0116
2021-04-24 00:00:00,1.6642,0.6564,-0.0028
2021-04-25 00:00:00,1.6569,0.6491,-0.0044
2021-04-26 00:00:00,1.6506,0.6429,-0.0038
2021-04-27 00:00:00,1.6765,0.6687,0.0157
2021-04-28 00:00:00,1.6809,0.6730,0.0026
2021-04-29 00:00:00,1.6803,0.6724,-0.0004
2021-04-30 00:00:00,1.6770,0.6692,-0.0020
2021-05-01 00:00:00,1.6834,0.6755,0.0038
2021-05-02 00:00:00,1.6838,0.6759,0.0002
2021-05-03 00:00:00,1.6814,0.6735,-0.0014
2021-05-04 00:00:00,1.6819,0.6740,0.0003
2021-05-05 00:00:00,1.6749,0.6671,-0.0042
2021-05-06 00:00:00,1.6865,0.6786,0.0069
2021-05-07 00:00:00,1.6824,0.6745,-0.0024
2021-05-08 00:00:00,1.6868,0.6789,0.0026
2021-05-09 00:00:00,1.6953,0.6874,0.0050
2021-05-10 00:00:00,1.6909,0.6830,-0.0026
2021-05-11 00:00:00,1.6739,0.6661,-0.0101
2021-05-12 00:00:00,1.6807,0.6728,0.0041
2021-05-13 00:00:00,1.6144,0.6068,-0.0394
2021-05-14 00:00:00,1.6126,0.6051,-0.0011
2021-05-15 00:00:00,1.6107,0.6032,-0.0012
2021-05-16 00:00:00,1.6446,0.6369,0.0210
2021-05-17 00:00:00,1.6485,0.6408,0.0024
2021-05-18 00:00:00,1.6861,0.6782,0.0228
2021-05-19 00:00:00,1.6972,0.6893,0.0066
2021-05-20 00:00:00,1.7931,0.7847,0.0565
2021-05-21 00:00:00,1.7306,0.7225,-0.0349
2021-05-22 00:00:00,1.7938,0.7854,0.0365
2021-05-23 00:00:00,1.7936,0.7852,-0.0001
2021-05-24 00:00:00,1.8555,0.8468,0.0345
