datetime,unrealized_pnl,realized_pnl,total_pnl,market_value,daily_pnl
1609459200.0000,0.0000,0.0000,0.0000,4705.2000,0.0000
1609545600.0000,71.0485,0.0000,71.0485,4776.2485,71.0485
1609632000.0000,527.9234,0.0000,527.9234,5233.1234,456.8749
1609718400.0000,667.1974,0.0000,667.1974,8372.3969,139.2739
1609804800.0000,374.6254,0.0000,374.6254,8079.8250,-292.5719
1609891200.0000,948.7704,0.0000,948.7704,8653.9699,574.1449
1609977600.0000,1780.2906,0.0000,1780.2906,9485.4902,831.5202
1610064000.0000,2583.2136,0.0000,2583.2136,10288.4132,802.9230
1610150400.0000,2943.2457,0.0000,2943.2457,10648.4453,360.0321
1610236800.0000,2805.3923,0.0000,2805.3923,10510.5918,-137.8534
1610323200.0000,2069.1962,0.0000,2069.1962,9774.3958,-736.1961
1610409600.0000,1076.3581,0.0000,1076.3581,8781.5577,-992.8381
1610496000.0000,537.4098,0.0000,537.4098,8242.6094,-538.9483
1610582400.0000,1819.8868,0.0000,1819.8868,9525.0864,1282.4770
1610668800.0000,2493.7555,0.0000,2493.7555,10198.9551,673.8687
1610755200.0000,1503.8504,0.0000,1503.8504,9209.0500,-989.9050
1610841600.0000,1202.4793,0.0000,1202.4793,8907.6789,-301.3711
1610928000.0000,1126.9533,0.0000,1126.9533,8832.1528,-75.5261
1611014400.0000,1289.7376,0.0000,1289.7376,8994.9372,162.7844
1611100800.0000,1150.4177,0.0000,1150.4177,8855.6173,-139.3200
1611187200.0000,1077.8246,0.0000,1077.8246,8783.0242,-72.5930
1611273600.0000,306.4320,0.0000,306.4320,8011.6315,-771.3927
1611360000.0000,632.7340,0.0000,632.7340,8337.9336,326.3020
1611446400.0000,504.4130,0.0000,504.4130,8209.6125,-128.3210
1611532800.0000,520.5448,0.0000,520.5448,8225.7443,16.1318
1611619200.0000,519.0782,0.0000,519.0782,8224.2778,-1.4665
1611705600.0000,540.3429,0.0000,540.3429,8245.5424,21.2646
1611792000.0000,354.0941,0.0000,354.0941,8059.2936,-186.2488
1611878400.0000,588.0050,0.0000,588.0050,8293.2045,233.9109
1611964800.0000,642.9997,0.0000,642.9997,8348.1993,54.9947
1612051200.0000,651.7988,0.0000,651.7988,8356.9984,8.7992
1612137600.0000,598.2706,0.0000,598.2706,8303.4702,-53.5282
1612224000.0000,612.9359,0.0000,612.9359,8318.1355,14.6653
1612310400.0000,651.7988,0.0000,651.7988,8356.9984,38.8629
1612396800.0000,667.1974,0.0000,667.1974,8372.3969,15.3985
1612483200.0000,684.0624,0.0000,684.0624,8389.2620,16.8650
1612569600.0000,662.0645,0.0000,662.0645,8367.2641,-21.9979
1612656000.0000,894.5089,0.0000,894.5089,8599.7085,232.4444
1612742400.0000,753.7224,0.0000,753.7224,8458.9220,-140.7865
1612828800.0000,3315.7433,0.0000,3315.7433,11020.9429,2562.0209
1612915200.0000,3318.6764,0.0000,3318.6764,11023.8759,2.9331
1613001600.0000,2697.6026,0.0000,2697.6026,10402.8022,-621.0738
1613088000.0000,3862.7575,0.0000,3862.7575,11567.9571,1165.1549
1613174400.0000,3606.1155,0.0000,3606.1155,11311.3150,-256.6420
1613260800.0000,3503.4586,0.0000,3503.4586,11208.6582,-102.6568
1613347200.0000,4062.2050,0.0000,4062.2050,11767.4046,558.7464
1613433600.0000,3753.5013,0.0000,3753.5013,11458.7009,-308.7037
1613520000.0000,4236.7216,0.0000,4236.7216,11941.9212,483.2203
1613606400.0000,5499.4005,0.0000,5499.4005,13204.6001,1262.6789
1613692800.0000,5362.2803,0.0000,5362.2803,13067.4799,-137.1202
1613779200.0000,6461.4416,0.0000,6461.4416,14166.6412,1099.1612
1613865600.0000,6457.0420,0.0000,6457.0420,14162.2416,-4.3996
1613952000.0000,6878.6682,0.0000,6878.6682,14583.8678,421.6262
1614038400.0000,5902.6952,0.0000,5902.6952,13607.8948,-975.9731
1614124800.0000,4345.2446,0.0000,4345.2446,12050.4441,-1557.4506
1614211200.0000,4592.3542,0.0000,4592.3542,12297.5538,247.1096
1614297600.0000,3721.2378,0.0000,3721.2378,11426.4373,-871.1164
1614384000.0000,3547.4544,0.0000,3547.4544,11252.6540,-173.7833
1614470400.0000,3515.9241,0.0000,3515.9241,11221.1237,-31.5303
1614556800.0000,3341.4075,0.0000,3341.4075,11046.6071,-174.5166
1614643200.0000,4098.8682,0.0000,4098.8682,11804.0678,757.4607
1614729600.0000,3912.6194,0.0000,3912.6194,11617.8190,-186.2488
1614816000.0000,4208.1244,0.0000,4208.1244,11913.3240,295.5050
1614902400.0000,3914.0859,0.0000,3914.0859,11619.2855,-294.0385
1614988800.0000,3963.9478,0.0000,3963.9478,11669.1474,49.8619
1615075200.0000,3984.4792,0.0000,3984.4792,11689.6787,20.5314
1615161600.0000,4216.1903,0.0000,4216.1903,11921.3899,231.7111
1615248000.0000,4351.8439,0.0000,4351.8439,12057.0435,135.6537
1615334400.0000,4577.6889,0.0000,4577.6889,12282.8885,225.8450
1615420800.0000,4667.1470,0.0000,4667.1470,12372.3466,89.4581
1615507200.0000,5287.4875,0.0000,5287.4875,12992.6871,620.3405
1615593600.0000,5079.9741,0.0000,5079.9741,12785.1737,-207.5134
1615680000.0000,6437.9772,0.0000,6437.9772,14143.1767,1358.0031
1615766400.0000,5614.5228,0.0000,5614.5228,13319.7224,-823.4543
