datetime,unrealized_pnl,realized_pnl,total_pnl,market_value,daily_pnl
2021-03-11 00:00:00,0.0000,0.0000,0.0000,49999.7609,0.0000
2021-03-12 00:00:00,2506.9518,0.0000,2506.9518,52506.7127,2506.9518
2021-03-13 00:00:00,1668.3379,0.0000,1668.3379,51668.0988,-838.6139
2021-03-14 00:00:00,7156.3695,0.0000,7156.3695,57156.1304,5488.0316
2021-03-15 00:00:00,3828.5836,0.0000,3828.5836,53828.3445,-3327.7859
2021-03-16 00:00:00,-1259.4025,0.0000,-1259.4025,48740.3584,-5087.9861
2021-03-17 00:00:00,734.8984,0.0000,734.8984,50734.6593,1994.3009
2021-03-18 00:00:00,3873.0331,0.0000,3873.0331,53872.7940,3138.1347
2021-03-19 00:00:00,1641.6682,0.0000,1641.6682,51641.4291,-2231.3649
2021-03-20 00:00:00,2329.1538,0.0000,2329.1538,52328.9147,687.4856
2021-03-21 00:00:00,2418.0528,0.0000,2418.0528,52417.8137,88.8990
2021-03-22 00:00:00,1131.9806,0.0000,1131.9806,51131.7415,-1286.0722
2021-03-23 00:00:00,-1454.9803,0.0000,-1454.9803,48544.7806,-2586.9609
2021-03-24 00:00:00,-1259.4025,0.0000,-1259.4025,48740.3584,195.5778
