datetime,pps,avg_price,shares,unrealized_pnl,realized_pnl,total_pnl,market_value,pnl_rate,daily_pnl,dividend_pnl
2021-07-01 00:00:00,1.0000,1.0000,27989.0000,0.0000,0.0000,0.0000,27989.0000,0.0000,0.0000,0.0000
2021-07-02 00:00:00,1.0000,1.0000,27989.0000,0.0000,0.0000,0.0000,27989.0000,0.0000,0.0000,0.0000
2021-07-03 00:00:00,1.0000,1.0000,27989.0000,0.0000,0.0000,0.0000,27989.0000,0.0000,0.0000,0.0000
2021-07-04 00:00:00,1.0006,1.0000,27989.0000,16.7934,0.0000,16.7934,28005.7934,0.0006,16.7934,0.0000
2021-07-05 00:00:00,1.0010,1.0000,27989.0000,27.9890,0.0000,27.9890,28016.9890,0.0010,11.1956,0.0000
2021-07-06 00:00:00,1.0000,1.0000,27989.0000,0.0000,0.0000,0.0000,27989.0000,0.0000,-27.9890,0.0000
2021-07-07 00:00:00,1.0004,1.0000,27989.0000,11.1956,0.0000,11.1956,28000.1956,0.0004,11.1956,0.0000
2021-07-08 00:00:00,1.0001,1.0000,27989.0000,2.7989,0.0000,2.7989,27991.7989,0.0001,-8.3967,0.0000
2021-07-09 00:00:00,0.9992,1.0000,27989.0000,-22.3912,0.0000,-22.3912,27966.6088,-0.0008,-25.1901,0.0000
2021-07-10 00:00:00,1.0000,1.0000,27989.0000,0.0000,0.0000,0.0000,27989.0000,0.0000,22.3912,0.0000
2021-07-11 00:00:00,0.9997,1.0000,27989.0000,-8.3967,0.0000,-8.3967,27980.6033,-0.0003,-8.3967,0.0000
2021-07-12 00:00:00,1.0003,1.0000,27989.0000,8.3967,0.0000,8.3967,27997.3967,0.0003,16.7934,0.0000
2021-07-13 00:00:00,0.9992,1.0000,27989.0000,-22.3912,0.0000,-22.3912,27966.6088,-0.0008,-30.7879,0.0000
2021-07-14 00:00:00,0.9988,1.0000,27989.0000,-33.5868,0.0000,-33.5868,27955.4132,-0.0012,-11.1956,0.0000
2021-07-15 00:00:00,0.9989,1.0000,27989.0000,-30.7879,0.0000,-30.7879,27958.2121,-0.0011,2.7989,0.0000
2021-07-16 00:00:00,0.9980,1.0000,27989.0000,-55.9780,0.0000,-55.9780,27933.0220,-0.0020,-25.1901,0.0000
2021-07-17 00:00:00,0.9974,1.0000,27989.0000,-72.7714,0.0000,-72.7714,27916.2286,-0.0026,-16.7934,0.0000
2021-07-18 00:00:00,0.9975,1.0000,27989.0000,-69.9725,0.0000,-69.9725,27919.0275,-0.0025,2.7989,0.0000
2021-07-19 00:00:00,0.9974,1.0000,27989.0000,-72.7714,0.0000,-72.7714,27916.2286,-0.0026,-2.7989,0.0000
2021-07-20 00:00:00,0.9977,1.0000,27989.0000,-64.3747,0.0000,-64.3747,27924.6253,-0.0023,8.3967,0.0000
2021-07-21 00:00:00,0.9980,1.0000,27989.0000,-55.9780,0.0000,-55.9780,27933.0220,-0.0020,8.3967,0.0000
2021-07-22 00:00:00,0.9970,1.0000,27989.0000,-83.9670,0.0000,-83.9670,27905.0330,-0.0030,-27.9890,0.0000
2021-07-23 00:00:00,0.9968,1.0000,27989.0000,-89.5648,0.0000,-89.5648,27899.4352,-0.0032,-5.5978,0.0000
2021-07-24 00:00:00,0.9977,1.0000,27989.0000,-64.3747,0.0000,-64.3747,27924.6253,-0.0023,25.1901,0.0000
2021-07-25 00:00:00,0.9982,1.0000,27989.0000,-50.3802,0.0000,-50.3802,27938.6198,-0.0018,13.9945,0.0000
2021-07-26 00:00:00,1.0018,1.0000,27989.0000,50.3802,0.0000,50.3802,28039.3802,0.0018,100.7604,0.0000
2021-07-27 00:00:00,1.0213,1.0000,27989.0000,596.1657,0.0000,596.1657,28585.1657,0.0213,545.7855,0.0000
2021-07-28 00:00:00,1.0461,1.0000,27989.0000,1290.2929,0.0000,1290.2929,29279.2929,0.0461,694.1272,0.0000
2021-07-29 00:00:00,1.0530,1.0000,27989.0000,1483.4170,0.0000,1483.4170,29472.4170,0.0530,193.1241,0.0000
2021-07-30 00:00:00,1.0551,1.0000,27989.0000,1542.1939,0.0000,1542.1939,29531.1939,0.0551,58.7769,0.0000
2021-07-31 00:00:00,1.0873,1.0000,27989.0000,2443.4397,0.0000,2443.4397,30432.4397,0.0873,901.2458,0.0000
2021-08-01 00:00:00,1.0780,1.0000,27989.0000,2183.1420,0.0000,2183.1420,30172.1420,0.0780,-260.2977,0.0000
2021-08-02 00:00:00,1.0553,1.0000,27989.0000,1547.7917,0.0000,1547.7917,29536.7917,0.0553,-635.3503,0.0000
2021-08-03 00:00:00,1.0462,1.0000,27989.0000,1293.0918,0.0000,1293.0918,29282.0918,0.0462,-254.6999,0.0000
2021-08-04 00:00:00,1.0321,1.0000,27989.0000,898.4469,0.0000,898.4469,28887.4469,0.0321,-394.6449,0.0000
2021-08-05 00:00:00,1.0615,1.0000,27989.0000,1721.3235,0.0000,1721.3235,29710.3235,0.0615,822.8766,0.0000
