datetime,pps,avg_price,shares,unrealized_pnl,realized_pnl,total_pnl,market_value,pnl_rate,daily_pnl,dividend_pnl
2021-01-01 00:00:00,1.0000,1.0000,25268.1000,0.0000,0.0000,0.0000,25268.1000,0.0000,0.0000,0.0000
2021-01-02 00:00:00,1.0151,1.0000,25268.1000,381.5483,0.0000,381.5483,25649.6483,0.0151,381.5483,0.0000
2021-01-03 00:00:00,1.1122,1.0000,25268.1000,2835.0808,0.0000,2835.0808,28103.1808,0.1122,2453.5325,0.0000
2021-01-04 00:00:00,1.1418,1.0000,25268.1000,3583.0166,0.0000,3583.0166,28851.1166,0.1418,747.9358,0.0000
2021-01-05 00:00:00,1.1019,1.0000,25268.1000,2574.8194,0.0000,2574.8194,27842.9194,0.1019,-1008.1972,0.0000
2021-01-06 00:00:00,1.1802,1.0000,25268.1000,4553.3116,0.0000,4553.3116,29821.4116,0.1802,1978.4922,0.0000
2021-01-07 00:00:00,1.2936,1.0000,25268.1000,7418.7142,0.0000,7418.7142,32686.8142,0.2936,2865.4025,0.0000
2021-01-08 00:00:00,1.4031,1.0000,25268.1000,10185.5711,0.0000,10185.5711,35453.6711,0.4031,2766.8569,0.0000
2021-01-09 00:00:00,1.4522,1.0000,25268.1000,11426.2348,0.0000,11426.2348,36694.3348,0.4522,1240.6637,0.0000
2021-01-10 00:00:00,1.4334,1.0000,25268.1000,10951.1945,0.0000,10951.1945,36219.2945,0.4334,-475.0403,0.0000
2021-01-11 00:00:00,1.3330,1.0000,25268.1000,8414.2773,0.0000,8414.2773,33682.3773,0.3330,-2536.9172,0.0000
2021-01-12 00:00:00,1.1976,1.0000,25268.1000,4992.9766,0.0000,4992.9766,30261.0766,0.1976,-3421.3007,0.0000
2021-01-13 00:00:00,1.1241,1.0000,25268.1000,3135.7712,0.0000,3135.7712,28403.8712,0.1241,-1857.2053,0.0000
2021-01-14 00:00:00,1.2990,1.0000,25268.1000,7555.1619,0.0000,7555.1619,32823.2619,0.2990,4419.3907,0.0000
2021-01-15 00:00:00,1.3909,1.0000,25268.1000,9877.3003,0.0000,9877.3003,35145.4003,0.3909,2322.1384,0.0000
2021-01-16 00:00:00,1.2559,1.0000,25268.1000,6466.1068,0.0000,6466.1068,31734.2068,0.2559,-3411.1935,0.0000
2021-01-17 00:00:00,1.2148,1.0000,25268.1000,5427.5879,0.0000,5427.5879,30695.6879,0.2148,-1038.5189,0.0000
2021-01-18 00:00:00,1.2045,1.0000,25268.1000,5167.3264,0.0000,5167.3264,30435.4264,0.2045,-260.2614,0.0000
2021-01-19 00:00:00,1.2267,1.0000,25268.1000,5728.2783,0.0000,5728.2783,30996.3783,0.2267,560.9518,0.0000
2021-01-20 00:00:00,1.2077,1.0000,25268.1000,5248.1844,0.0000,5248.1844,30516.2844,0.2077,-480.0939,0.0000
2021-01-21 00:00:00,1.1978,1.0000,25268.1000,4998.0302,0.0000,4998.0302,30266.1302,0.1978,-250.1542,0.0000
2021-01-22 00:00:00,1.0926,1.0000,25268.1000,2339.8261,0.0000,2339.8261,27607.9261,0.0926,-2658.2041,0.0000
