datetime,pps,cum_pnl_rate,daily_pnl_rate
2021-03-26 00:00:00,1.1021,0.0000,0.0000
2021-03-27 00:00:00,1.1074,0.0048,0.0048
2021-03-28 00:00:00,1.1084,0.0057,0.0009
2021-03-29 00:00:00,1.1083,0.0056,-0.0001
2021-03-30 00:00:00,1.1104,0.0075,0.0019
2021-03-31 00:00:00,1.1116,0.0086,0.0011
2021-04-01 00:00:00,1.1117,0.0087,0.0001
2021-04-02 00:00:00,1.1116,0.0086,-0.0001
2021-04-03 00:00:00,1.1117,0.0087,0.0001
2021-04-04 00:00:00,1.1106,0.0077,-0.0010
2021-04-05 00:00:00,1.1112,0.0083,0.0005
2021-04-06 00:00:00,1.1117,0.0087,0.0004
2021-04-07 00:00:00,1.1113,0.0083,-0.0004
2021-04-08 00:00:00,1.1107,0.0078,-0.0005
2021-04-09 00:00:00,1.1111,0.0082,0.0004
2021-04-10 00:00:00,1.1111,0.0082,0.0000
2021-04-11 00:00:00,1.1110,0.0081,-0.0001
2021-04-12 00:00:00,1.1110,0.0081,0.0000
2021-04-13 00:00:00,1.1110,0.0081,0.0000
2021-04-14 00:00:00,1.1096,0.0068,-0.0013
2021-04-15 00:00:00,1.1079,0.0053,-0.0015
2021-04-16 00:00:00,1.1086,0.0059,0.0006
2021-04-17 00:00:00,1.1029,0.0007,-0.0051
2021-04-18 00:00:00,1.0987,-0.0031,-0.0038
2021-04-19 00:00:00,1.0861,-0.0145,-0.0115
2021-04-20 00:00:00,1.0851,-0.0154,-0.0009
2021-04-21 00:00:00,1.0865,-0.0142,0.0013
2021-04-22 00:00:00,1.0821,-0.0181,-0.0040
2021-04-23 00:00:00,1.0788,-0.0211,-0.0030
2021-04-24 00:00:00,1.0780,-0.0219,-0.0007
2021-04-25 00:00:00,1.0767,-0.0230,-0.0012
2021-04-26 00:00:00,1.0754,-0.0242,-0.0012
2021-04-27 00:00:00,1.0810,-0.0191,0.0052
2021-04-28 00:00:00,1.0820,-0.0182,0.0009
2021-04-29 00:00:00,1.0818,-0.0184,-0.0002
2021-04-30 00:00:00,1.0807,-0.0194,-0.0010
2021-05-01 00:00:00,1.0838,-0.0166,0.0029
2021-05-02 00:00:00,1.0839,-0.0165,0.0001
2021-05-03 00:00:00,1.0831,-0.0172,-0.0007
2021-05-04 00:00:00,1.0837,-0.0167,0.0006
2021-05-05 00:00:00,1.0794,-0.0206,-0.0040
2021-05-06 00:00:00,1.0843,-0.0162,0.0045
2021-05-07 00:00:00,1.0829,-0.0174,-0.0013
2021-05-08 00:00:00,1.0842,-0.0162,0.0012
2021-05-09 00:00:00,1.0861,-0.0145,0.0018
2021-05-10 00:00:00,1.0852,-0.0153,-0.0008
2021-05-11 00:00:00,1.0820,-0.0182,-0.0029
2021-05-12 00:00:00,1.0832,-0.0171,0.0011
2021-05-13 00:00:00,1.0725,-0.0269,-0.0099
2021-05-14 00:00:00,1.0724,-0.0269,-0.0001
2021-05-15 00:00:00,1.0723,-0.0270,-0.0001
2021-05-16 00:00:00,1.0742,-0.0253,0.0018
2021-05-17 00:00:00,1.0744,-0.0251,0.0002
2021-05-18 00:00:00,1.0765,-0.0232,0.0020
2021-05-19 00:00:00,1.0771,-0.0227,0.0006
2021-05-20 00:00:00,1.0825,-0.0178,0.0050
2021-05-21 00:00:00,1.0790,-0.0210,-0.0032
2021-05-22 00:00:00,1.0825,-0.0178,0.0032
2021-05-23 00:00:00,1.0825,-0.0178,0.0000
2021-05-24 00:00:00,1.0859,-0.0147,0.0031
2021-05-25 00:00:00,1.0808,-0.0193,-0.0047
2021-05-26 00:00:00,1.0815,-0.0187,0.0006
2021-05-27 00:00:00,1.0804,-0.0197,-0.0010
2021-05-28 00:00:00,1.0815,-0.0187,0.0010
2021-05-29 00:00:00,1.0859,-0.0147,0.0041
2021-05-30 00:00:00,1.0843,-0.0162,-0.0015
2021-05-31 00:00:00,1.0858,-0.0148,0.0014
2021-06-01 00:00:00,1.0878,-0.0130,0.0018
2021-06-02 00:00:00,1.0871,-0.0136,-0.0006
2021-06-03 00:00:00,1.0880,-0.0128,0.0008
2021-06-04 00:00:00,1.0905,-0.0105,0.0023
2021-06-05 00:00:00,1.0867,-0.0140,-0.0035
2021-06-06 00:00:00,1.0845,-0.0160,-0.0020
2021-06-07 00:00:00,1.0850,-0.0155,0.0005
2021-06-08 00:00:00,1.0809,-0.0192,-0.0038
2021-06-09 00:00:00,1.0806,-0.0195,-0.0003
2021-06-10 00:00:00,1.0885,-0.0123,0.0073
2021-06-11 00:00:00,1.0870,-0.0137,-0.0014
2021-06-12 00:00:00,1.0884,-0.0124,0.0013
2021-06-13 00:00:00,1.0844,-0.0161,-0.0037
2021-06-14 00:00:00,1.0925,-0.0087,0.0075
2021-06-15 00:00:00,1.0960,-0.0055,0.0032
2021-06-16 00:00:00,1.0896,-0.0113,-0.0058
2021-06-17 00:00:00,1.0626,-0.0358,-0.0248
2021-06-18 00:00:00,1.0587,-0.0394,-0.0037
2021-06-19 00:00:00,1.0233,-0.0715,-0.0334
2021-06-20 00:00:00,1.0219,-0.0728,-0.0014
2021-06-21 00:00:00,1.0220,-0.0727,0.0001
2021-06-22 00:00:00,1.0161,-0.0780,-0.0058
2021-06-23 00:00:00,1.0174,-0.0769,0.0013
