datetime,pps,cum_pnl_rate,daily_pnl_rate
2021-01-02 00:00:00,1.0025,0.0000,0.0000
2021-01-03 00:00:00,1.0188,0.0163,0.0163
2021-01-04 00:00:00,1.0240,0.0214,0.0051
2021-01-05 00:00:00,1.0176,0.0151,-0.0062
2021-01-06 00:00:00,1.0307,0.0281,0.0129
2021-01-07 00:00:00,1.0487,0.0461,0.0175
2021-01-08 00:00:00,1.0663,0.0636,0.0168
2021-01-09 00:00:00,1.0694,0.0667,0.0029
2021-01-10 00:00:00,1.0685,0.0658,-0.0008
2021-01-11 00:00:00,1.0618,0.0592,-0.0063
2021-01-12 00:00:00,1.0519,0.0493,-0.0093
2021-01-13 00:00:00,1.0468,0.0442,-0.0048
2021-01-14 00:00:00,1.0599,0.0573,0.0125
2021-01-15 00:00:00,1.0670,0.0643,0.0067
2021-01-16 00:00:00,1.0567,0.0541,-0.0097
2021-01-17 00:00:00,1.0533,0.0507,-0.0032
2021-01-18 00:00:00,1.0530,0.0504,-0.0003
2021-01-19 00:00:00,1.0551,0.0525,0.0020
2021-01-20 00:00:00,1.0532,0.0506,-0.0018
2021-01-21 00:00:00,1.0522,0.0496,-0.0009
2021-01-22 00:00:00,1.0421,0.0395,-0.0096
2021-01-23 00:00:00,1.0465,0.0439,0.0042
2021-01-24 00:00:00,1.0448,0.0422,-0.0016
2021-01-25 00:00:00,1.0451,0.0425,0.0003
2021-01-26 00:00:00,1.0451,0.0425,0.0000
2021-01-27 00:00:00,1.0455,0.0429,0.0004
2021-01-28 00:00:00,1.0430,0.0404,-0.0024
2021-01-29 00:00:00,1.0461,0.0435,0.0030
2021-01-30 00:00:00,1.0468,0.0442,0.0007
2021-01-31 00:00:00,1.0468,0.0442,0.0000
2021-02-01 00:00:00,1.0462,0.0436,-0.0006
2021-02-02 00:00:00,1.0463,0.0437,0.0001
2021-02-03 00:00:00,1.0467,0.0441,0.0004
2021-02-04 00:00:00,1.0469,0.0443,0.0002
2021-02-05 00:00:00,1.0470,0.0444,0.0001
2021-02-06 00:00:00,1.0465,0.0439,-0.0005
2021-02-07 00:00:00,1.0508,0.0482,0.0041
2021-02-08 00:00:00,1.0489,0.0463,-0.0018
