datetime,unrealized_pnl,realized_pnl,total_pnl,market_value,daily_pnl
1609459200.0000,0.0000,0.0000,0.0000,6190.0000,0.0000
1609545600.0000,93.4690,0.0000,93.4690,6283.4690,93.4690
1609632000.0000,694.5180,0.0000,694.5180,6884.5180,601.0490
1609718400.0000,877.7420,0.0000,877.7420,8607.7333,183.2240
1609804800.0000,576.9463,0.0000,576.9463,8306.9376,-300.7957
1609891200.0000,1167.2296,0.0000,1167.2296,8897.2209,590.2833
1609977600.0000,2022.1227,0.0000,2022.1227,9752.1141,854.8931
1610064000.0000,2847.6148,0.0000,2847.6148,10577.6061,825.4920
1610150400.0000,3217.7669,0.0000,3217.7669,10947.7582,370.1521
1610236800.0000,3076.0386,0.0000,3076.0386,10806.0299,-141.7283
1610323200.0000,2319.1491,0.0000,2319.1491,10049.1404,-756.8895
1610409600.0000,1298.4037,0.0000,1298.4037,9028.3950,-1020.7454
1610496000.0000,744.3063,0.0000,744.3063,8474.2976,-554.0974
1610582400.0000,2062.8319,0.0000,2062.8319,9792.8233,1318.5256
1610668800.0000,2755.6421,0.0000,2755.6421,10485.6335,692.8102
1610755200.0000,1737.9122,0.0000,1737.9122,9467.9036,-1017.7299
1610841600.0000,1428.0700,0.0000,1428.0700,9158.0614,-309.8422
1610928000.0000,1350.4210,0.0000,1350.4210,9080.4123,-77.6490
1611014400.0000,1517.7810,0.0000,1517.7810,9247.7724,167.3600
1611100800.0000,1374.5450,0.0000,1374.5450,9104.5363,-143.2361
1611187200.0000,1299.9114,0.0000,1299.9114,9029.9028,-74.6335
1611273600.0000,506.8360,0.0000,506.8360,8236.8273,-793.0754
1611360000.0000,842.3099,0.0000,842.3099,8572.3013,335.4739
1611446400.0000,710.3820,0.0000,710.3820,8440.3733,-131.9280
1611532800.0000,726.9672,0.0000,726.9672,8456.9585,16.5852
1611619200.0000,725.4595,0.0000,725.4595,8455.4508,-1.5077
1611705600.0000,747.3218,0.0000,747.3218,8477.3131,21.8623
1611792000.0000,555.8378,0.0000,555.8378,8285.8291,-191.4840
1611878400.0000,796.3236,0.0000,796.3236,8526.3149,240.4858
1611964800.0000,852.8642,0.0000,852.8642,8582.8555,56.5406
1612051200.0000,861.9106,0.0000,861.9106,8591.9020,9.0465
1612137600.0000,806.8778,0.0000,806.8778,8536.8692,-55.0328
1612224000.0000,821.9553,0.0000,821.9553,8551.9467,15.0775
1612310400.0000,861.9106,0.0000,861.9106,8591.9020,39.9553
1612396800.0000,877.7420,0.0000,877.7420,8607.7333,15.8314
1612483200.0000,895.0811,0.0000,895.0811,8625.0724,17.3391
1612569600.0000,872.4649,0.0000,872.4649,8602.4562,-22.6162
1612656000.0000,1111.4429,0.0000,1111.4429,8841.4343,238.9781
1612742400.0000,966.6991,0.0000,966.6991,8696.6905,-144.7438
1612828800.0000,3600.7349,0.0000,3600.7349,11330.7262,2634.0358
1612915200.0000,3603.7504,0.0000,3603.7504,11333.7417,3.0155
1613001600.0000,2965.2191,0.0000,2965.2191,10695.2104,-638.5313
1613088000.0000,4163.1249,0.0000,4163.1249,11893.1162,1197.9058
1613174400.0000,3899.2690,0.0000,3899.2690,11629.2603,-263.8559
1613260800.0000,3793.7266,0.0000,3793.7266,11523.7180,-105.5424
1613347200.0000,4368.1786,0.0000,4368.1786,12098.1700,574.4520
1613433600.0000,4050.7977,0.0000,4050.7977,11780.7890,-317.3810
1613520000.0000,4547.6006,0.0000,4547.6006,12277.5920,496.8030
1613606400.0000,5845.7717,0.0000,5845.7717,13575.7630,1298.1710
1613692800.0000,5704.7972,0.0000,5704.7972,13434.7886,-140.9744
1613779200.0000,6834.8543,0.0000,6834.8543,14564.8457,1130.0571
1613865600.0000,6830.3311,0.0000,6830.3311,14560.3224,-4.5232
1613952000.0000,7263.8087,0.0000,7263.8087,14993.8000,433.4775
1614038400.0000,6260.4024,0.0000,6260.4024,13990.3937,-1003.4063
1614124800.0000,4659.1740,0.0000,4659.1740,12389.1653,-1601.2284
1614211200.0000,4913.2295,0.0000,4913.2295,12643.2209,254.0555
1614297600.0000,4017.6272,0.0000,4017.6272,11747.6185,-895.6023
1614384000.0000,3838.9591,0.0000,3838.9591,11568.9504,-178.6681
1614470400.0000,3806.5425,0.0000,3806.5425,11536.5338,-32.4166
1614556800.0000,3627.1205,0.0000,3627.1205,11357.1118,-179.4220
1614643200.0000,4405.8723,0.0000,4405.8723,12135.8637,778.7518
1614729600.0000,4214.3883,0.0000,4214.3883,11944.3797,-191.4840
1614816000.0000,4518.1995,0.0000,4518.1995,12248.1909,303.8112
1614902400.0000,4215.8961,0.0000,4215.8961,11945.8874,-302.3035
1614988800.0000,4267.1595,0.0000,4267.1595,11997.1508,51.2634
1615075200.0000,4288.2680,0.0000,4288.2680,12018.2593,21.1085
1615161600.0000,4526.4922,0.0000,4526.4922,12256.4835,238.2242
1615248000.0000,4665.9589,0.0000,4665.9589,12395.9502,139.4667
1615334400.0000,4898.1520,0.0000,4898.1520,12628.1434,232.1932
1615420800.0000,4990.1247,0.0000,4990.1247,12720.1160,91.9726
1615507200.0000,5627.9021,0.0000,5627.9021,13357.8934,637.7774
1615593600.0000,5414.5557,0.0000,5414.5557,13144.5471,-213.3463
1615680000.0000,6810.7304,0.0000,6810.7304,14540.7217,1396.1746
1615766400.0000,5964.1299,0.0000,5964.1299,13694.1212,-846.6005
