datetime,unrealized_pnl,realized_pnl,total_pnl,market_value,daily_pnl
2021-07-19 00:00:00,0.0000,0.0000,0.0000,9982.9766,0.0000
2021-07-20 00:00:00,3.0027,0.0000,3.0027,9985.9793,3.0027
2021-07-21 00:00:00,6.0054,0.0000,6.0054,9988.9820,3.0027
2021-07-22 00:00:00,-4.0036,0.0000,-4.0036,9978.9730,-10.0090
2021-07-23 00:00:00,-6.0054,0.0000,-6.0054,9976.9712,-2.0018
2021-07-24 00:00:00,3.0027,0.0000,3.0027,9985.9793,9.0081
2021-07-25 00:00:00,8.0072,0.0000,8.0072,9990.9838,5.0045
2021-07-26 00:00:00,44.0396,0.0000,44.0396,10027.0162,36.0324
2021-07-27 00:00:00,239.2151,0.0000,239.2151,10222.1917,195.1755
2021-07-28 00:00:00,487.4383,0.0000,487.4383,10470.4149,248.2232
2021-07-29 00:00:00,556.5004,0.0000,556.5004,10539.4770,69.0621
2021-07-30 00:00:00,577.5193,0.0000,577.5193,10560.4959,21.0189
2021-07-31 00:00:00,899.8091,0.0000,899.8091,10882.7857,322.2898
2021-08-01 00:00:00,806.7254,0.0000,806.7254,10789.7020,-93.0837
2021-08-02 00:00:00,579.5211,0.0000,579.5211,10562.4977,-227.2043
2021-08-03 00:00:00,488.4392,0.0000,488.4392,10471.4158,-91.0819
2021-08-04 00:00:00,347.3123,0.0000,347.3123,10330.2889,-141.1269
2021-08-05 00:00:00,641.5769,0.0000,641.5769,10624.5535,294.2646
2021-08-06 00:00:00,793.7137,0.0000,793.7137,10776.6903,152.1368
2021-08-07 00:00:00,1070.9630,0.0000,1070.9630,11053.9396,277.2493
2021-08-08 00:00:00,1968.7703,0.0000,1968.7703,11951.7469,897.8073
2021-08-09 00:00:00,1764.5867,0.0000,1764.5867,11747.5633,-204.1836
2021-08-10 00:00:00,2042.8369,0.0000,2042.8369,12025.8135,278.2502
2021-08-11 00:00:00,1812.6299,0.0000,1812.6299,11795.6065,-230.2070
2021-08-12 00:00:00,1792.6119,0.0000,1792.6119,11775.5885,-20.0180
2021-08-13 00:00:00,1355.2186,0.0000,1355.2186,11338.1952,-437.3933
2021-08-14 00:00:00,2668.3994,0.0000,2668.3994,12651.3760,1313.1808
2021-08-15 00:00:00,2559.3013,0.0000,2559.3013,12542.2779,-109.0981
2021-08-16 00:00:00,2559.3013,0.0000,2559.3013,12542.2779,0.0000
2021-08-17 00:00:00,2446.1996,0.0000,2446.1996,12429.1762,-113.1017
2021-08-18 00:00:00,2273.0439,0.0000,2273.0439,12256.0205,-173.1557
2021-08-19 00:00:00,2279.0493,0.0000,2279.0493,12262.0259,6.0054
2021-08-20 00:00:00,2479.2293,0.0000,2479.2293,22429.2314,200.1800
2021-08-21 00:00:00,2590.9161,0.0000,2590.9161,22540.9182,111.6868
2021-08-22 00:00:00,2515.2573,0.0000,2515.2573,22465.2594,-75.6588
2021-08-23 00:00:00,2553.0867,0.0000,2553.0867,22503.0888,37.8294
2021-08-24 00:00:00,2646.7595,0.0000,2646.7595,22596.7616,93.6728
2021-08-25 00:00:00,1783.8889,0.0000,1783.8889,21733.8910,-862.8706
2021-08-26 00:00:00,1839.7323,0.0000,1839.7323,21789.7344,55.8434
2021-08-27 00:00:00,1737.0525,0.0000,1737.0525,21687.0546,-102.6798
2021-08-28 00:00:00,1800.1015,0.0000,1800.1015,21750.1036,63.0490
2021-08-29 00:00:00,1796.4987,0.0000,1796.4987,21746.5008,-3.6028
2021-08-30 00:00:00,1794.6973,0.0000,1794.6973,21744.6994,-1.8014
2021-08-31 00:00:00,1735.2511,0.0000,1735.2511,21685.2532,-59.4462
2021-09-01 00:00:00,1692.0175,0.0000,1692.0175,21642.0196,-43.2336
2021-09-02 00:00:00,1632.5713,0.0000,1632.5713,21582.5734,-59.4462
2021-09-03 00:00:00,1582.1321,0.0000,1582.1321,21532.1342,-50.4392
2021-09-04 00:00:00,1796.4987,0.0000,1796.4987,21746.5008,214.3666
2021-09-05 00:00:00,1717.2371,0.0000,1717.2371,21667.2392,-79.2616
2021-09-06 00:00:00,1882.9659,0.0000,1882.9659,21832.9680,165.7288
2021-09-07 00:00:00,2001.8583,0.0000,2001.8583,21951.8604,118.8924
2021-09-08 00:00:00,63.5519,0.0000,63.5519,20013.5540,-1938.3064
2021-09-09 00:00:00,34.7295,0.0000,34.7295,19984.7316,-28.8224
2021-09-10 00:00:00,36.5309,0.0000,36.5309,19986.5330,1.8014
2021-09-11 00:00:00,-181.4385,0.0000,-181.4385,19768.5636,-217.9694
2021-09-12 00:00:00,-129.1979,0.0000,-129.1979,19820.8042,52.2406
2021-09-13 00:00:00,-1.2985,0.0000,-1.2985,19948.7036,127.8994
2021-09-14 00:00:00,-118.3895,0.0000,-118.3895,19831.6126,-117.0910
2021-09-15 00:00:00,41.9351,0.0000,41.9351,19991.9372,160.3246
2021-09-16 00:00:00,177.0401,0.0000,177.0401,20127.0422,135.1050
2021-09-17 00:00:00,139.2107,0.0000,139.2107,20089.2128,-37.8294
2021-09-18 00:00:00,29.3253,0.0000,29.3253,19979.3274,-109.8854
2021-09-19 00:00:00,150.0191,0.0000,150.0191,20100.0212,120.6938
2021-09-20 00:00:00,-163.4245,0.0000,-163.4245,19786.5776,-313.4436
2021-09-21 00:00:00,-516.4989,0.0000,-516.4989,19433.5032,-353.0744
2021-09-22 00:00:00,-696.6389,0.0000,-696.6389,19253.3632,-180.1400
2021-09-23 00:00:00,-493.0807,0.0000,-493.0807,19456.9214,203.5582
2021-09-24 00:00:00,-422.8261,0.0000,-422.8261,19527.1760,70.2546
2021-09-25 00:00:00,-536.3143,0.0000,-536.3143,19413.6878,-113.4882
2021-09-26 00:00:00,-541.7185,0.0000,-541.7185,19408.2836,-5.4042
2021-09-27 00:00:00,-518.3003,0.0000,-518.3003,19431.7018,23.4182
2021-09-28 00:00:00,-548.9241,0.0000,-548.9241,19401.0780,-30.6238
2021-09-29 00:00:00,-476.8681,0.0000,-476.8681,19473.1340,72.0560
