datetime,unrealized_pnl,realized_pnl,total_pnl,market_value,daily_pnl
2021-02-22 00:00:00,0.0000,0.0000,0.0000,9999.9903,0.0000
2021-02-23 00:00:00,-669.2135,0.0000,-669.2135,9330.7768,-669.2135
2021-02-24 00:00:00,-1737.1394,0.0000,-1737.1394,8262.8509,-1067.9260
2021-02-25 00:00:00,-1567.6992,0.0000,-1567.6992,8432.2911,169.4402
2021-02-26 00:00:00,-2165.0137,0.0000,-2165.0137,7834.9766,-597.3145
2021-02-27 00:00:00,-2284.1750,0.0000,-2284.1750,7715.8153,-119.1612
2021-02-28 00:00:00,-2305.7949,0.0000,-2305.7949,7694.1954,-21.6200
2021-03-01 00:00:00,-2425.4590,0.0000,-2425.4590,7574.5313,-119.6640
2021-03-02 00:00:00,-1906.0769,0.0000,-1906.0769,8093.9134,519.3821
2021-03-03 00:00:00,-2033.7855,0.0000,-2033.7855,7966.2048,-127.7087
2021-03-04 00:00:00,-1831.1612,0.0000,-1831.1612,8168.8291,202.6244
2021-03-05 00:00:00,-2032.7800,0.0000,-2032.7800,7967.2103,-201.6188
2021-03-06 00:00:00,-1998.5902,0.0000,-1998.5902,8001.4001,34.1897
2021-03-07 00:00:00,-1984.5121,0.0000,-1984.5121,8015.4782,14.0781
2021-03-08 00:00:00,-1825.6305,0.0000,-1825.6305,8174.3598,158.8816
2021-03-09 00:00:00,-1732.6143,0.0000,-1732.6143,8267.3760,93.0162
2021-03-10 00:00:00,-1577.7550,0.0000,-1577.7550,8422.2353,154.8593
2021-03-11 00:00:00,-1516.4146,0.0000,-1516.4146,8483.5757,61.3404
2021-03-12 00:00:00,-1091.0543,0.0000,-1091.0543,8908.9360,425.3603
2021-03-13 00:00:00,-1233.3439,0.0000,-1233.3439,8766.6464,-142.2896
2021-03-14 00:00:00,-302.1768,0.0000,-302.1768,9697.8135,931.1671
2021-03-15 00:00:00,-866.8100,0.0000,-866.8100,9133.1803,-564.6332
2021-03-16 00:00:00,-1730.1004,0.0000,-1730.1004,8269.8899,-863.2904
2021-03-17 00:00:00,-1391.7227,0.0000,-1391.7227,8608.2676,338.3777
2021-03-18 00:00:00,-859.2681,0.0000,-859.2681,9140.7222,532.4546
2021-03-19 00:00:00,-1237.8690,0.0000,-1237.8690,8762.1213,-378.6009
2021-03-20 00:00:00,-1121.2217,0.0000,-1121.2217,8878.7686,116.6473
2021-03-21 00:00:00,-1106.1380,0.0000,-1106.1380,8893.8523,15.0837
2021-03-22 00:00:00,-1324.3489,0.0000,-1324.3489,8675.6414,-218.2109
2021-03-23 00:00:00,-1763.2845,0.0000,-1763.2845,8236.7058,-438.9357
2021-03-24 00:00:00,-1730.1004,0.0000,-1730.1004,8269.8899,33.1841
2021-03-25 00:00:00,-1970.4340,0.0000,-1970.4340,8029.5563,-240.3336
2021-03-26 00:00:00,-2074.5115,0.0000,-2074.5115,7925.4788,-104.0775
2021-03-27 00:00:00,-1698.4246,0.0000,-1698.4246,8301.5657,376.0869
2021-03-28 00:00:00,-1622.0005,0.0000,-1622.0005,8377.9898,76.4241
2021-03-29 00:00:00,-1643.6205,0.0000,-1643.6205,8356.3698,-21.6200
2021-03-30 00:00:00,-1482.7277,0.0000,-1482.7277,8517.2626,160.8928
2021-03-31 00:00:00,-1395.2422,0.0000,-1395.2422,8604.7481,87.4855
2021-04-01 00:00:00,-1392.2255,0.0000,-1392.2255,8607.7648,3.0167
2021-04-02 00:00:00,-1388.2032,0.0000,-1388.2032,8611.7871,4.0223
2021-04-03 00:00:00,-1366.5832,0.0000,-1366.5832,8633.4071,21.6200
2021-04-04 00:00:00,-1447.5324,0.0000,-1447.5324,8552.4579,-80.9492
2021-04-05 00:00:00,-1406.3036,0.0000,-1406.3036,8593.6867,41.2288
2021-04-06 00:00:00,-1372.6167,0.0000,-1372.6167,8627.3736,33.6869
2021-04-07 00:00:00,-1384.1809,0.0000,-1384.1809,8615.8094,-11.5642
2021-04-08 00:00:00,-1420.3817,0.0000,-1420.3817,8579.6086,-36.2009
2021-04-09 00:00:00,-1389.2088,0.0000,-1389.2088,8610.7815,31.1730
2021-04-10 00:00:00,-1384.6837,0.0000,-1384.6837,8615.3066,4.5251
2021-04-11 00:00:00,-1366.5832,0.0000,-1366.5832,8633.4071,18.1004
2021-04-12 00:00:00,-1351.4995,0.0000,-1351.4995,8648.4908,15.0837
2021-04-13 00:00:00,-1322.3377,0.0000,-1322.3377,8677.6526,29.1618
2021-04-14 00:00:00,-1383.1753,0.0000,-1383.1753,8616.8150,-60.8376
2021-04-15 00:00:00,-1512.3923,0.0000,-1512.3923,8487.5980,-129.2170
2021-04-16 00:00:00,-1466.1356,0.0000,-1466.1356,8533.8547,46.2567
2021-04-17 00:00:00,-1859.3174,0.0000,-1859.3174,8140.6729,-393.1818
2021-04-18 00:00:00,-2159.9858,0.0000,-2159.9858,7840.0045,-300.6684
2021-04-19 00:00:00,-3026.7958,0.0000,-3026.7958,6973.1945,-866.8100
2021-04-20 00:00:00,-3087.6334,0.0000,-3087.6334,6912.3569,-60.8376
2021-04-21 00:00:00,-3006.1814,0.0000,-3006.1814,6993.8089,81.4520
2021-04-22 00:00:00,-3261.5987,0.0000,-3261.5987,6738.3916,-255.4173
2021-04-23 00:00:00,-3445.1171,0.0000,-3445.1171,6554.8732,-183.5183
