datetime,pps,avg_price,shares,unrealized_pnl,realized_pnl,total_pnl,market_value,pnl_rate,daily_pnl,dividend_pnl
2021-01-01 00:00:00,1.0000,1.0000,4705.2000,0.0000,0.0000,0.0000,4705.2000,0.0000,0,0
2021-01-02 00:00:00,1.0151,1.0000,4705.2000,42.6291,0.0000,42.6291,4776.2485,0.0151,71.0485,28.4194
2021-01-03 00:00:00,1.1122,1.0000,4705.2000,316.7541,0.0000,316.7541,5233.1234,0.1122,456.8749,211.1694
2021-01-04 00:00:00,1.1418,1.0508,7332.6300,400.3184,0.0000,400.3184,8372.3969,0.0866,139.2739,266.8789
2021-01-05 00:00:00,1.1019,1.0508,7332.6300,224.7753,0.0000,224.7753,8079.8250,0.0486,-292.5719,149.8502
2021-01-06 00:00:00,1.1802,1.0508,7332.6300,569.2622,0.0000,569.2622,8653.9699,0.1231,574.1449,379.5081
2021-01-07 00:00:00,1.2936,1.0508,7332.6300,1068.1744,0.0000,1068.1744,9485.4902,0.2311,831.5202,712.1162
2021-01-08 00:00:00,1.4031,1.0508,7332.6300,1549.9281,0.0000,1549.9281,10288.4132,0.3353,802.9230,1033.2854
2021-01-09 00:00:00,1.4522,1.0508,7332.6300,1765.9474,0.0000,1765.9474,10648.4453,0.3820,360.0321,1177.2983
2021-01-10 00:00:00,1.4334,1.0508,7332.6300,1683.2354,0.0000,1683.2354,10510.5918,0.3641,-137.8534,1122.1569
2021-01-11 00:00:00,1.3330,1.0508,7332.6300,1241.5177,0.0000,1241.5177,9774.3958,0.2685,-736.1961,827.6785
2021-01-12 00:00:00,1.1976,1.0508,7332.6300,645.8149,0.0000,645.8149,8781.5577,0.1397,-992.8381,430.5432
2021-01-13 00:00:00,1.1241,1.0508,7332.6300,322.4459,0.0000,322.4459,8242.6094,0.0697,-538.9483,214.9639
2021-01-14 00:00:00,1.2990,1.0508,7332.6300,1091.9321,0.0000,1091.9321,9525.0864,0.2362,1282.4770,727.9547
2021-01-15 00:00:00,1.3909,1.0508,7332.6300,1496.2533,0.0000,1496.2533,10198.9551,0.3236,673.8687,997.5022
2021-01-16 00:00:00,1.2559,1.0508,7332.6300,902.3103,0.0000,902.3103,9209.0500,0.1952,-989.9050,601.5402
2021-01-17 00:00:00,1.2148,1.0508,7332.6300,721.4876,0.0000,721.4876,8907.6789,0.1561,-301.3711,480.9917
2021-01-18 00:00:00,1.2045,1.0508,7332.6300,676.1720,0.0000,676.1720,8832.1528,0.1463,-75.5261,450.7813
2021-01-19 00:00:00,1.2267,1.0508,7332.6300,773.8426,0.0000,773.8426,8994.9372,0.1674,162.7844,515.8951
2021-01-20 00:00:00,1.2077,1.0508,7332.6300,690.2506,0.0000,690.2506,8855.6173,0.1493,-139.3200,460.1671
2021-01-21 00:00:00,1.1978,1.0508,7332.6300,646.6948,0.0000,646.6948,8783.0242,0.1399,-72.5930,431.1299
2021-01-22 00:00:00,1.0926,1.0508,7332.6300,183.8592,0.0000,183.8592,8011.6315,0.0398,-771.3927,122.5728
2021-01-23 00:00:00,1.1371,1.0508,7332.6300,379.6404,0.0000,379.6404,8337.9336,0.0821,326.3020,253.0936
2021-01-24 00:00:00,1.1196,1.0508,7332.6300,302.6478,0.0000,302.6478,8209.6125,0.0655,-128.3210,201.7652
2021-01-25 00:00:00,1.1218,1.0508,7332.6300,312.3269,0.0000,312.3269,8225.7443,0.0676,16.1318,208.2179
2021-01-26 00:00:00,1.1216,1.0508,7332.6300,311.4469,0.0000,311.4469,8224.2778,0.0674,-1.4665,207.6313
2021-01-27 00:00:00,1.1245,1.0508,7332.6300,324.2057,0.0000,324.2057,8245.5424,0.0701,21.2646,216.1371
2021-01-28 00:00:00,1.0991,1.0508,7332.6300,212.4564,0.0000,212.4564,8059.2936,0.0460,-186.2488,141.6376
2021-01-29 00:00:00,1.1310,1.0508,7332.6300,352.8030,0.0000,352.8030,8293.2045,0.0763,233.9109,235.2020
2021-01-30 00:00:00,1.1385,1.0508,7332.6300,385.7998,0.0000,385.7998,8348.1993,0.0835,54.9947,257.1999
2021-01-31 00:00:00,1.1397,1.0508,7332.6300,391.0793,0.0000,391.0793,8356.9984,0.0846,8.7992,260.7195
2021-02-01 00:00:00,1.1324,1.0508,7332.6300,358.9624,0.0000,358.9624,8303.4702,0.0776,-53.5282,239.3083
2021-02-02 00:00:00,1.1344,1.0508,7332.6300,367.7615,0.0000,367.7615,8318.1355,0.0795,14.6653,245.1744
2021-02-03 00:00:00,1.1397,1.0508,7332.6300,391.0793,0.0000,391.0793,8356.9984,0.0846,38.8629,260.7195
2021-02-04 00:00:00,1.1418,1.0508,7332.6300,400.3184,0.0000,400.3184,8372.3969,0.0866,15.3985,266.8789
2021-02-05 00:00:00,1.1441,1.0508,7332.6300,410.4374,0.0000,410.4374,8389.2620,0.0888,16.8650,273.6250
2021-02-06 00:00:00,1.1411,1.0508,7332.6300,397.2387,0.0000,397.2387,8367.2641,0.0859,-21.9979,264.8258
2021-02-07 00:00:00,1.1728,1.0508,7332.6300,536.7053,0.0000,536.7053,8599.7085,0.1161,232.4444,357.8036
2021-02-08 00:00:00,1.1536,1.0508,7332.6300,452.2334,0.0000,452.2334,8458.9220,0.0978,-140.7865,301.4890
2021-02-09 00:00:00,1.5030,1.0508,7332.6300,1989.4460,0.0000,1989.4460,11020.9429,0.4303,2562.0209,1326.2973
2021-02-10 00:00:00,1.5034,1.0508,7332.6300,1991.2058,0.0000,1991.2058,11023.8759,0.4307,2.9331,1327.4705
2021-02-11 00:00:00,1.4187,1.0508,7332.6300,1618.5616,0.0000,1618.5616,10402.8022,0.3501,-621.0738,1079.0410
2021-02-12 00:00:00,1.5776,1.0508,7332.6300,2317.6545,0.0000,2317.6545,11567.9571,0.5013,1165.1549,1545.1030
2021-02-13 00:00:00,1.5426,1.0508,7332.6300,2163.6693,0.0000,2163.6693,11311.3150,0.4680,-256.6420,1442.4462
