datetime,pps,avg_price,shares,unrealized_pnl,realized_pnl,total_pnl,market_value,pnl_rate,daily_pnl,dividend_pnl
2021-01-01 00:00:00,1.0000,1.0000,279012.5000,0.0000,0.0000,0.0000,279012.5000,0.0000,0.0000,0.0000
2021-01-02 00:00:00,1.0151,1.0000,279012.5000,4213.0887,0.0000,4213.0887,283225.5887,0.0151,4213.0887,0.0000
2021-01-03 00:00:00,1.1122,1.0000,279012.5000,31305.2025,0.0000,31305.2025,310317.7025,0.1122,27092.1138,0.0000
2021-01-04 00:00:00,1.1418,1.0020,279012.5000,39006.3230,557.6495,39563.9725,318576.4725,0.1395,7701.1205,0.0000
2021-01-05 00:00:00,1.1019,1.0020,279012.5000,27873.7242,557.6495,28431.3737,307443.8738,0.0997,-11132.5987,0.0000
2021-01-06 00:00:00,1.1802,1.0020,279012.5000,49720.4030,557.6495,50278.0525,329290.5525,0.1778,21846.6787,0.0000
2021-01-07 00:00:00,1.2936,1.0020,279012.5000,81360.4205,557.6495,81918.0700,360930.5700,0.2910,31640.0175,0.0000
2021-01-08 00:00:00,1.4031,1.0020,279012.5000,111912.2892,557.6495,112469.9387,391482.4388,0.4003,30551.8687,0.0000
2021-01-09 00:00:00,1.4522,1.0020,279012.5000,125611.8030,557.6495,126169.4525,405181.9525,0.4493,13699.5137,0.0000
2021-01-10 00:00:00,1.4334,1.0020,279012.5000,120366.3680,557.6495,120924.0175,399936.5175,0.4305,-5245.4350,0.0000
2021-01-11 00:00:00,1.3330,1.0020,279012.5000,92353.5130,557.6495,92911.1625,371923.6625,0.3303,-28012.8550,0.0000
2021-01-12 00:00:00,1.1976,1.0020,279012.5000,54575.2205,557.6495,55132.8700,334145.3700,0.1952,-37778.2925,0.0000
2021-01-13 00:00:00,1.1241,1.0020,279012.5000,34067.8017,557.6495,34625.4512,313637.9513,0.1219,-20507.4187,0.0000
2021-01-14 00:00:00,1.2990,1.0020,279012.5000,82867.0880,557.6495,83424.7375,362437.2375,0.2964,48799.2862,0.0000
2021-01-15 00:00:00,1.3909,1.0020,279012.5000,108508.3367,557.6495,109065.9862,388078.4863,0.3881,25641.2488,0.0000
2021-01-16 00:00:00,1.2559,1.0020,279012.5000,70841.6492,557.6495,71399.2987,350411.7988,0.2534,-37666.6875,0.0000
2021-01-17 00:00:00,1.2148,1.0020,279012.5000,59374.2355,557.6495,59931.8850,338944.3850,0.2124,-11467.4137,0.0000
2021-01-18 00:00:00,1.2045,1.0020,279012.5000,56500.4067,557.6495,57058.0562,336070.5562,0.2021,-2873.8288,0.0000
2021-01-19 00:00:00,1.2267,1.0020,279012.5000,62694.4842,557.6495,63252.1337,342264.6337,0.2243,6194.0775,0.0000
2021-01-20 00:00:00,1.2077,1.0020,279012.5000,57393.2467,557.6495,57950.8962,336963.3962,0.2053,-5301.2375,0.0000
2021-01-21 00:00:00,1.1978,1.0020,279012.5000,54631.0230,557.6495,55188.6725,334201.1725,0.1954,-2762.2238,0.0000
2021-01-22 00:00:00,1.0926,1.0020,279012.5000,25278.9080,557.6495,25836.5575,304849.0575,0.0904,-29352.1150,0.0000
2021-01-23 00:00:00,1.1371,1.0020,279012.5000,37694.9642,557.6495,38252.6137,317265.1138,0.1348,12416.0562,0.0000
2021-01-24 00:00:00,1.1196,1.0020,279012.5000,32812.2455,557.6495,33369.8950,312382.3950,0.1174,-4882.7188,0.0000
2021-01-25 00:00:00,1.1218,1.0020,279012.5000,33426.0730,557.6495,33983.7225,312996.2225,0.1196,613.8275,0.0000
2021-01-26 00:00:00,1.1216,1.0020,279012.5000,33370.2705,557.6495,33927.9200,312940.4200,0.1194,-55.8025,0.0000
2021-01-27 00:00:00,1.1245,1.0020,279012.5000,34179.4067,557.6495,34737.0562,313749.5563,0.1223,809.1363,0.0000
2021-01-28 00:00:00,1.0991,1.0020,279012.5000,27092.4892,557.6495,27650.1387,306662.6387,0.0969,-7086.9175,0.0000
2021-01-29 00:00:00,1.1310,1.0020,279012.5000,35992.9880,557.6495,36550.6375,315563.1375,0.1287,8900.4988,0.0000
2021-01-30 00:00:00,1.1385,1.0020,279012.5000,38085.5817,557.6495,38643.2312,317655.7313,0.1362,2092.5938,0.0000
2021-01-31 00:00:00,1.1397,1.0020,279012.5000,38420.3967,557.6495,38978.0462,317990.5462,0.1374,334.8150,0.0000
2021-02-01 00:00:00,1.1324,1.0020,279012.5000,36383.6055,557.6495,36941.2550,315953.7550,0.1301,-2036.7912,0.0000
