datetime,pps,cum_pnl_rate,daily_pnl_rate
2021-05-30 00:00:00,1.3882,0.0000,0.0000
2021-05-31 00:00:00,1.3882,0.0000,0.0000
2021-06-01 00:00:00,1.3882,0.0000,0.0000
2021-06-02 00:00:00,1.3882,0.0000,0.0000
2021-06-03 00:00:00,1.3878,-0.0003,-0.0003
2021-06-04 00:00:00,1.4069,0.0135,0.0138
2021-06-05 00:00:00,1.3783,-0.0071,-0.0203
2021-06-06 00:00:00,1.3611,-0.0195,-0.0125
2021-06-07 00:00:00,1.3648,-0.0169,0.0027
2021-06-08 00:00:00,1.3332,-0.0396,-0.0232
2021-06-09 00:00:00,1.3309,-0.0413,-0.0017
2021-06-10 00:00:00,1.3917,0.0025,0.0457
2021-06-11 00:00:00,1.3804,-0.0056,-0.0081
2021-06-12 00:00:00,1.3911,0.0021,0.0078
2021-06-13 00:00:00,1.3606,-0.0199,-0.0219
2021-06-14 00:00:00,1.4222,0.0245,0.0453
2021-06-15 00:00:00,1.4493,0.0440,0.0191
2021-06-16 00:00:00,1.4422,0.0389,-0.0049
2021-06-17 00:00:00,1.4064,0.0131,-0.0248
2021-06-18 00:00:00,1.4012,0.0094,-0.0037
2021-06-19 00:00:00,1.3544,-0.0243,-0.0334
2021-06-20 00:00:00,1.3476,-0.0292,-0.0050
2021-06-21 00:00:00,1.3496,-0.0278,0.0015
2021-06-22 00:00:00,1.2704,-0.0849,-0.0587
2021-06-23 00:00:00,1.2877,-0.0724,0.0136
2021-06-24 00:00:00,1.3087,-0.0573,0.0163
2021-06-25 00:00:00,1.3262,-0.0447,0.0134
2021-06-26 00:00:00,1.2730,-0.0830,-0.0401
2021-06-27 00:00:00,1.2693,-0.0857,-0.0029
2021-06-28 00:00:00,1.2536,-0.0970,-0.0124
