datetime,pps,avg_price,shares,unrealized_pnl,realized_pnl,total_pnl,market_value,pnl_rate,daily_pnl,dividend_pnl
2021-01-01 00:00:00,1.0000,1.0000,34890.9000,0.0000,0.0000,0.0000,34890.9000,0.0000,0.0000,0.0000
2021-01-02 00:00:00,1.0151,1.0000,34890.9000,526.8526,0.0000,526.8526,35417.7526,0.0151,526.8526,0.0000
2021-01-03 00:00:00,1.1122,1.0000,34890.9000,3914.7590,0.0000,3914.7590,38805.6590,0.1122,3387.9064,0.0000
2021-01-04 00:00:00,1.1418,1.0000,33542.1600,4756.2783,191.2513,4947.5296,38298.4383,0.1418,841.5193,0.0000
2021-01-05 00:00:00,1.1019,1.0000,33542.1600,3417.9461,191.2513,3609.1974,36960.1061,0.1019,-1338.3322,0.0000
2021-01-06 00:00:00,1.1802,1.0000,33542.1600,6044.2972,191.2513,6235.5486,39586.4572,0.1802,2626.3511,0.0000
2021-01-07 00:00:00,1.2936,1.0000,33542.1600,9847.9782,191.2513,10039.2295,43390.1382,0.2936,3803.6809,0.0000
2021-01-08 00:00:00,1.4031,1.0000,33542.1600,13520.8447,191.2513,13712.0960,47063.0047,0.4031,3672.8665,0.0000
2021-01-09 00:00:00,1.4522,1.0000,33542.1600,15167.7648,191.2513,15359.0161,48709.9248,0.4522,1646.9201,0.0000
2021-01-10 00:00:00,1.4334,1.0000,33542.1600,14537.1721,191.2513,14728.4235,48079.3321,0.4334,-630.5926,0.0000
2021-01-11 00:00:00,1.3330,1.0000,33542.1600,11169.5393,191.2513,11360.7906,44711.6993,0.3330,-3367.6329,0.0000
2021-01-12 00:00:00,1.1976,1.0000,33542.1600,6627.9308,191.2513,6819.1821,40170.0908,0.1976,-4541.6085,0.0000
2021-01-13 00:00:00,1.1241,1.0000,33542.1600,4162.5821,191.2513,4353.8334,37704.7421,0.1241,-2465.3488,0.0000
2021-01-14 00:00:00,1.2990,1.0000,33542.1600,10029.1058,191.2513,10220.3572,43571.2658,0.2990,5866.5238,0.0000
2021-01-15 00:00:00,1.3909,1.0000,33542.1600,13111.6303,191.2513,13302.8817,46653.7903,0.3909,3082.5245,0.0000
2021-01-16 00:00:00,1.2559,1.0000,33542.1600,8583.4387,191.2513,8774.6901,42125.5987,0.2559,-4528.1916,0.0000
2021-01-17 00:00:00,1.2148,1.0000,33542.1600,7204.8560,191.2513,7396.1073,40747.0160,0.2148,-1378.5828,0.0000
2021-01-18 00:00:00,1.2045,1.0000,33542.1600,6859.3717,191.2513,7050.6231,40401.5317,0.2045,-345.4842,0.0000
2021-01-19 00:00:00,1.2267,1.0000,33542.1600,7604.0077,191.2513,7795.2590,41146.1677,0.2267,744.6360,0.0000
2021-01-20 00:00:00,1.2077,1.0000,33542.1600,6966.7066,191.2513,7157.9580,40508.8666,0.2077,-637.3010,0.0000
2021-01-21 00:00:00,1.1978,1.0000,33542.1600,6634.6392,191.2513,6825.8906,40176.7992,0.1978,-332.0674,0.0000
2021-01-22 00:00:00,1.0926,1.0000,33542.1600,3106.0040,191.2513,3297.2553,36648.1640,0.0926,-3528.6352,0.0000
2021-01-23 00:00:00,1.1371,1.0000,33542.1600,4598.6301,191.2513,4789.8815,38140.7901,0.1371,1492.6261,0.0000
2021-01-24 00:00:00,1.1196,1.0000,33542.1600,4011.6423,191.2513,4202.8937,37553.8023,0.1196,-586.9878,0.0000
2021-01-25 00:00:00,1.1218,1.0000,33542.1600,4085.4351,191.2513,4276.6864,37627.5951,0.1218,73.7928,0.0000
2021-01-26 00:00:00,1.1216,1.0000,33542.1600,4078.7267,191.2513,4269.9780,37620.8867,0.1216,-6.7084,0.0000
2021-01-27 00:00:00,1.1245,1.0000,33542.1600,4175.9989,191.2513,4367.2503,37718.1589,0.1245,97.2723,0.0000
2021-01-28 00:00:00,1.0991,1.0000,33542.1600,3324.0281,191.2513,3515.2794,36866.1881,0.0991,-851.9709,0.0000
2021-01-29 00:00:00,1.1310,1.0000,33542.1600,4394.0230,191.2513,4585.2743,37936.1830,0.1310,1069.9949,0.0000
2021-01-30 00:00:00,1.1385,1.0000,33542.1600,4645.5892,191.2513,4836.8405,38187.7492,0.1385,251.5662,0.0000
2021-01-31 00:00:00,1.1397,1.0000,33542.1600,4685.8398,191.2513,4877.0911,38227.9998,0.1397,40.2506,0.0000
2021-02-01 00:00:00,1.1324,1.0000,33542.1600,4440.9820,191.2513,4632.2333,37983.1420,0.1324,-244.8578,0.0000
2021-02-02 00:00:00,1.1344,1.0000,33542.1600,4508.0663,191.2513,4699.3176,38050.2263,0.1344,67.0843,0.0000
2021-02-03 00:00:00,1.1397,1.0000,33542.1600,4685.8398,191.2513,4877.0911,38227.9998,0.1397,177.7734,0.0000
2021-02-04 00:00:00,1.1418,1.0000,33542.1600,4756.2783,191.2513,4947.5296,38298.4383,0.1418,70.4385,0.0000
2021-02-05 00:00:00,1.1441,1.0000,33542.1600,4833.4253,191.2513,5024.6766,38375.5853,0.1441,77.1470,0.0000
2021-02-06 00:00:00,1.1411,1.0000,33542.1600,4732.7988,191.2513,4924.0501,38274.9588,0.1411,-100.6265,0.0000
2021-02-07 00:00:00,1.1728,1.0000,33542.1600,5796.0852,191.2513,5987.3366,39338.2452,0.1728,1063.2865,0.0000
