datetime,pps,avg_price,shares,unrealized_pnl,realized_pnl,total_pnl,market_value,pnl_rate,daily_pnl,dividend_pnl
2021-01-01 00:00:00,1.0000,1.0000,29774.4000,0.0000,0.0000,0.0000,29774.4000,0.0000,0.0000,0.0000
2021-01-02 00:00:00,1.0151,1.0000,29774.4000,449.5934,0.0000,449.5934,30223.9934,0.0151,449.5934,449.5934
2021-01-03 00:00:00,1.1122,1.0000,29774.4000,3340.6877,0.0000,3340.6877,33115.0877,0.1122,2891.0942,3340.6877
2021-01-04 00:00:00,1.1418,1.0000,29774.4000,4222.0099,0.0000,4222.0099,33996.4099,0.1418,881.3222,4222.0099
2021-01-05 00:00:00,1.1019,1.0000,29774.4000,3034.0114,0.0000,3034.0114,32808.4114,0.1019,-1187.9986,3034.0114
2021-01-06 00:00:00,1.1802,1.0000,29774.4000,5365.3469,0.0000,5365.3469,35139.7469,0.1802,2331.3355,5365.3469
2021-01-07 00:00:00,1.2936,1.0000,29774.4000,8741.7638,0.0000,8741.7638,38516.1638,0.2936,3376.4170,8741.7638
2021-01-08 00:00:00,1.4031,1.0000,29774.4000,12002.0606,0.0000,12002.0606,41776.4606,0.4031,3260.2968,12002.0606
2021-01-09 00:00:00,1.4522,1.0000,29774.4000,13463.9837,0.0000,13463.9837,43238.3837,0.4522,1461.9230,13463.9837
2021-01-10 00:00:00,1.4334,1.0000,29774.4000,12904.2250,0.0000,12904.2250,42678.6250,0.4334,-559.7587,12904.2250
2021-01-11 00:00:00,1.3330,1.0000,29774.4000,9914.8752,0.0000,9914.8752,39689.2752,0.3330,-2989.3498,9914.8752
2021-01-12 00:00:00,1.1976,1.0000,29774.4000,5883.4214,0.0000,5883.4214,35657.8214,0.1976,-4031.4538,5883.4214
2021-01-13 00:00:00,1.1241,1.0000,29774.4000,3695.0030,0.0000,3695.0030,33469.4030,0.1241,-2188.4184,3695.0030
2021-01-14 00:00:00,1.2990,1.0000,29774.4000,8902.5456,0.0000,8902.5456,38676.9456,0.2990,5207.5426,8902.5456
2021-01-15 00:00:00,1.3909,1.0000,29774.4000,11638.8130,0.0000,11638.8130,41413.2130,0.3909,2736.2674,11638.8130
2021-01-16 00:00:00,1.2559,1.0000,29774.4000,7619.2690,0.0000,7619.2690,37393.6690,0.2559,-4019.5440,7619.2690
2021-01-17 00:00:00,1.2148,1.0000,29774.4000,6395.5411,0.0000,6395.5411,36169.9411,0.2148,-1223.7278,6395.5411
2021-01-18 00:00:00,1.2045,1.0000,29774.4000,6088.8648,0.0000,6088.8648,35863.2648,0.2045,-306.6763,6088.8648
2021-01-19 00:00:00,1.2267,1.0000,29774.4000,6749.8565,0.0000,6749.8565,36524.2565,0.2267,660.9917,6749.8565
2021-01-20 00:00:00,1.2077,1.0000,29774.4000,6184.1429,0.0000,6184.1429,35958.5429,0.2077,-565.7136,6184.1429
2021-01-21 00:00:00,1.1978,1.0000,29774.4000,5889.3763,0.0000,5889.3763,35663.7763,0.1978,-294.7666,5889.3763
2021-01-22 00:00:00,1.0926,1.0000,29774.4000,2757.1094,0.0000,2757.1094,32531.5094,0.0926,-3132.2669,2757.1094
2021-01-23 00:00:00,1.1371,1.0000,29774.4000,4082.0702,0.0000,4082.0702,33856.4702,0.1371,1324.9608,4082.0702
2021-01-24 00:00:00,1.1196,1.0000,29774.4000,3561.0182,0.0000,3561.0182,33335.4182,0.1196,-521.0520,3561.0182
2021-01-25 00:00:00,1.1218,1.0000,29774.4000,3626.5219,0.0000,3626.5219,33400.9219,0.1218,65.5037,3626.5219
2021-01-26 00:00:00,1.1216,1.0000,29774.4000,3620.5670,0.0000,3620.5670,33394.9670,0.1216,-5.9549,3620.5670
2021-01-27 00:00:00,1.1245,1.0000,29774.4000,3706.9128,0.0000,3706.9128,33481.3128,0.1245,86.3458,3706.9128
2021-01-28 00:00:00,1.0991,1.0000,29774.4000,2950.6430,0.0000,2950.6430,32725.0430,0.0991,-756.2698,2950.6430
2021-01-29 00:00:00,1.1310,1.0000,29774.4000,3900.4464,0.0000,3900.4464,33674.8464,0.1310,949.8034,3900.4464
2021-01-30 00:00:00,1.1385,1.0000,29774.4000,4123.7544,0.0000,4123.7544,33898.1544,0.1385,223.3080,4123.7544
2021-01-31 00:00:00,1.1397,1.0000,29774.4000,4159.4837,0.0000,4159.4837,33933.8837,0.1397,35.7293,4159.4837
2021-02-01 00:00:00,1.1324,1.0000,29774.4000,3942.1306,0.0000,3942.1306,33716.5306,0.1324,-217.3531,3942.1306
2021-02-02 00:00:00,1.1344,1.0000,29774.4000,4001.6794,0.0000,4001.6794,33776.0794,0.1344,59.5488,4001.6794
2021-02-03 00:00:00,1.1397,1.0000,29774.4000,4159.4837,0.0000,4159.4837,33933.8837,0.1397,157.8043,4159.4837
2021-02-04 00:00:00,1.1418,1.0000,26574.4000,3768.2499,453.7600,4222.0099,30342.6499,0.1418,-391.2338,3768.2499
2021-02-05 00:00:00,1.1441,1.0000,26574.4000,3829.3710,453.7600,4283.1310,30403.7710,0.1441,61.1211,3829.3710
2021-02-06 00:00:00,1.1411,1.0000,26574.4000,3749.6478,453.7600,4203.4078,30324.0478,0.1411,-79.7232,3749.6478
2021-02-07 00:00:00,1.1728,1.0000,26574.4000,4592.0563,453.7600,5045.8163,31166.4563,0.1728,842.4085,4592.0563
2021-02-08 00:00:00,1.1536,1.0000,26574.4000,4081.8278,453.7600,4535.5878,30656.2278,0.1536,-510.2285,4081.8278
2021-02-09 00:00:00,1.5030,1.0000,26574.4000,13366.9232,453.7600,13820.6832,39941.3232,0.5030,9285.0954,13366.9232
2021-02-10 00:00:00,1.5034,1.0000,26574.4000,13377.5530,453.7600,13831.3130,39951.9530,0.5034,10.6298,13377.5530
2021-02-11 00:00:00,1.4187,1.0000,26574.4000,11126.7013,453.7600,11580.4613,37701.1013,0.4187,-2250.8517,11126.7013
2021-02-12 00:00:00,1.5776,1.0000,26574.4000,15349.3734,453.7600,15803.1334,41923.7734,0.5776,4222.6722,15349.3734
2021-02-13 00:00:00,1.5426,1.0000,26574.4000,14419.2694,453.7600,14873.0294,40993.6694,0.5426,-930.1040,14419.2694
2021-02-14 00:00:00,1.5286,1.0000,26574.4000,14047.2278,453.7600,14500.9878,40621.6278,0.5286,-372.0416,14047.2278
2021-02-15 00:00:00,1.6048,1.0000,26574.4000,16072.1971,453.7600,16525.9571,42646.5971,0.6048,2024.9693,16072.1971
2021-02-16 00:00:00,1.5627,1.0000,26574.4000,14953.4149,453.7600,15407.1749,41527.8149,0.5627,-1118.7822,14953.4149
2021-02-17 00:00:00,1.6286,1.0000,26574.4000,16704.6678,453.7600,17158.4278,43279.0678,0.6286,1751.2530,16704.6678
2021-02-18 00:00:00,1.8008,1.0000,26574.4000,21280.7795,453.7600,21734.5395,47855.1795,0.8008,4576.1117,21280.7795
2021-02-19 00:00:00,1.7821,1.4481,62223.4000,20783.8382,453.7600,21237.5982,110888.3211,0.2307,-496.9413,20783.8382
2021-02-20 00:00:00,1.9320,1.4481,62223.4000,30111.1259,453.7600,30564.8859,120215.6088,0.3342,9327.2877,30111.1259
2021-02-21 00:00:00,1.9314,1.4481,62223.4000,30073.7919,453.7600,30527.5519,120178.2748,0.3338,-37.3340,30073.7919
2021-02-22 00:00:00,1.9889,1.4481,62223.4000,33651.6374,453.7600,34105.3974,123756.1203,0.3735,3577.8455,33651.6374
2021-02-23 00:00:00,1.8558,1.4481,62223.4000,25369.7028,453.7600,25823.4628,115474.1857,0.2816,-8281.9345,25369.7028
2021-02-24 00:00:00,1.6434,1.4481,56138.5000,10964.9521,1642.2605,12607.2127,92258.0109,0.1349,-14404.7507,10964.9521
2021-02-25 00:00:00,1.6771,1.4481,56138.5000,12856.8196,1642.2605,14499.0801,94149.8783,0.1582,1891.8675,12856.8196
2021-02-26 00:00:00,1.5583,1.4481,56138.5000,6187.5658,1642.2605,7829.8263,87480.6246,0.0761,-6669.2538,6187.5658
2021-02-27 00:00:00,1.5346,1.4481,56138.5000,4857.0833,1642.2605,6499.3439,86150.1421,0.0597,-1330.4825,4857.0833
2021-02-28 00:00:00,1.5303,1.4481,56138.5000,4615.6878,1642.2605,6257.9483,85908.7465,0.0568,-241.3955,4615.6878
2021-03-01 00:00:00,1.5065,1.4481,56138.5000,3279.5915,1642.2605,4921.8520,84572.6502,0.0403,-1336.0963,3279.5915
2021-03-02 00:00:00,1.6098,1.4481,56138.5000,9078.6985,1642.2605,10720.9591,90371.7573,0.1117,5799.1070,9078.6985
2021-03-03 00:00:00,1.5844,1.4481,56138.5000,7652.7806,1642.2605,9295.0412,88945.8394,0.0941,-1425.9179,7652.7806
2021-03-04 00:00:00,1.6247,1.4481,56138.5000,9915.1622,1642.2605,11557.4227,91208.2210,0.1220,2262.3816,9915.1622
2021-03-05 00:00:00,1.5846,1.4481,56138.5000,7664.0083,1642.2605,9306.2689,88957.0671,0.0943,-2251.1539,7664.0083
2021-03-06 00:00:00,1.5914,1.4481,56138.5000,8045.7501,1642.2605,9688.0107,89338.8089,0.0990,381.7418,8045.7501
2021-03-07 00:00:00,1.5942,1.4481,56138.5000,8202.9379,1642.2605,9845.1985,89495.9967,0.1009,157.1878,8202.9379
2021-03-08 00:00:00,1.6258,1.4481,56138.5000,9976.9145,1642.2605,11619.1751,91269.9733,0.1227,1773.9766,9976.9145
2021-03-09 00:00:00,1.6443,1.4481,56138.5000,11015.4768,1642.2605,12657.7373,92308.5356,0.1355,1038.5623,11015.4768
2021-03-10 00:00:00,1.6751,1.4481,56138.5000,12744.5426,1642.2605,14386.8031,94037.6013,0.1568,1729.0658,12744.5426
2021-03-11 00:00:00,1.6873,1.4481,56138.5000,13429.4323,1642.2605,15071.6928,94722.4910,0.1652,684.8897,13429.4323
2021-03-12 00:00:00,1.7719,1.4481,56138.5000,18178.7494,1642.2605,19821.0099,99471.8081,0.2236,4749.3171,18178.7494
2021-03-13 00:00:00,1.7436,1.4481,56138.5000,16590.0298,1642.2605,18232.2904,97883.0886,0.2041,-1588.7196,16590.0298
2021-03-14 00:00:00,1.9288,1.4481,56138.5000,26986.8800,1642.2605,28629.1406,108279.9388,0.3320,10396.8502,26986.8800
2021-03-15 00:00:00,1.8165,1.4481,56138.5000,20682.5265,1642.2605,22324.7870,101975.5853,0.2544,-6304.3536,20682.5265
2021-03-16 00:00:00,1.6448,1.4481,56138.5000,11043.5460,1642.2605,12685.8066,92336.6048,0.1358,-9638.9804,11043.5460
2021-03-17 00:00:00,1.7121,1.4481,56138.5000,14821.6671,1642.2605,16463.9276,96114.7259,0.1823,3778.1210,14821.6671
2021-03-18 00:00:00,1.8180,1.4481,56138.5000,20766.7342,1642.2605,22408.9948,102059.7930,0.2555,5945.0672,20766.7342
2021-03-19 00:00:00,1.7427,1.4481,56138.5000,16539.5052,1642.2605,18181.7657,97832.5639,0.2035,-4227.2291,16539.5052
2021-03-20 00:00:00,1.7659,1.4481,56138.5000,17841.9184,1642.2605,19484.1789,99134.9772,0.2195,1302.4132,17841.9184
