datetime,pps,cum_pnl_rate,daily_pnl_rate
2021-01-03 00:00:00,1.1122,0.0000,0.0000
2021-01-04 00:00:00,1.1418,0.0266,0.0266
2021-01-05 00:00:00,1.1019,-0.0093,-0.0349
2021-01-06 00:00:00,1.1802,0.0611,0.0711
2021-01-07 00:00:00,1.2936,0.1631,0.0961
2021-01-08 00:00:00,1.4031,0.2616,0.0846
2021-01-09 00:00:00,1.4522,0.3057,0.0350
2021-01-10 00:00:00,1.4334,0.2888,-0.0129
2021-01-11 00:00:00,1.3330,0.1985,-0.0700
2021-01-12 00:00:00,1.1976,0.0768,-0.1016
2021-01-13 00:00:00,1.1241,0.0107,-0.0614
2021-01-14 00:00:00,1.2990,0.1680,0.1556
2021-01-15 00:00:00,1.3909,0.2506,0.0707
2021-01-16 00:00:00,1.2559,0.1292,-0.0971
2021-01-17 00:00:00,1.2148,0.0922,-0.0327
2021-01-18 00:00:00,1.2045,0.0830,-0.0085
2021-01-19 00:00:00,1.2267,0.1029,0.0184
2021-01-20 00:00:00,1.2077,0.0859,-0.0155
2021-01-21 00:00:00,1.1978,0.0770,-0.0082
2021-01-22 00:00:00,1.0926,-0.0176,-0.0878
2021-01-23 00:00:00,1.1371,0.0224,0.0407
2021-01-24 00:00:00,1.1196,0.0067,-0.0154
2021-01-25 00:00:00,1.1218,0.0086,0.0020
2021-01-26 00:00:00,1.1216,0.0085,-0.0002
2021-01-27 00:00:00,1.1245,0.0111,0.0026
2021-01-28 00:00:00,1.0991,-0.0118,-0.0226
2021-01-29 00:00:00,1.1310,0.0169,0.0290
2021-01-30 00:00:00,1.1385,0.0236,0.0066
2021-01-31 00:00:00,1.1397,0.0247,0.0011
2021-02-01 00:00:00,1.1324,0.0182,-0.0064
2021-02-02 00:00:00,1.1344,0.0200,0.0018
2021-02-03 00:00:00,1.1397,0.0247,0.0047
2021-02-04 00:00:00,1.1418,0.0266,0.0018
2021-02-05 00:00:00,1.1441,0.0287,0.0020
2021-02-06 00:00:00,1.1411,0.0260,-0.0026
2021-02-07 00:00:00,1.1728,0.0545,0.0278
2021-02-08 00:00:00,1.1536,0.0372,-0.0164
2021-02-09 00:00:00,1.5030,0.3514,0.3029
2021-02-10 00:00:00,1.5034,0.3517,0.0003
2021-02-11 00:00:00,1.4187,0.2756,-0.0563
2021-02-12 00:00:00,1.5776,0.4184,0.1120
2021-02-13 00:00:00,1.5426,0.3870,-0.0222
2021-02-14 00:00:00,1.5286,0.3744,-0.0091
2021-02-15 00:00:00,1.6048,0.4429,0.0498
2021-02-16 00:00:00,1.5627,0.4051,-0.0262
2021-02-17 00:00:00,1.6286,0.4643,0.0422
2021-02-18 00:00:00,1.8008,0.6191,0.1057
2021-02-19 00:00:00,1.7821,0.6023,-0.0104
2021-02-20 00:00:00,1.9320,0.7371,0.0841
2021-02-21 00:00:00,1.9314,0.7366,-0.0003
2021-02-22 00:00:00,1.9889,0.7883,0.0298
2021-02-23 00:00:00,1.8558,0.6686,-0.0669
2021-02-24 00:00:00,1.6434,0.4776,-0.1145
2021-02-25 00:00:00,1.6771,0.5079,0.0205
2021-02-26 00:00:00,1.5583,0.4011,-0.0708
2021-02-27 00:00:00,1.5346,0.3798,-0.0152
2021-02-28 00:00:00,1.5303,0.3759,-0.0028
2021-03-01 00:00:00,1.5065,0.3545,-0.0156
2021-03-02 00:00:00,1.6098,0.4474,0.0686
2021-03-03 00:00:00,1.5844,0.4246,-0.0158
2021-03-04 00:00:00,1.6247,0.4608,0.0254
2021-03-05 00:00:00,1.5846,0.4247,-0.0247
2021-03-06 00:00:00,1.5914,0.4309,0.0043
2021-03-07 00:00:00,1.5942,0.4334,0.0018
2021-03-08 00:00:00,1.6258,0.4618,0.0198
2021-03-09 00:00:00,1.6443,0.4784,0.0114
2021-03-10 00:00:00,1.6751,0.5061,0.0187
2021-03-11 00:00:00,1.6873,0.5171,0.0073
2021-03-12 00:00:00,1.7719,0.5931,0.0501
2021-03-13 00:00:00,1.7436,0.5677,-0.0160
2021-03-14 00:00:00,1.9288,0.7342,0.1062
2021-03-15 00:00:00,1.8165,0.6332,-0.0582
2021-03-16 00:00:00,1.6448,0.4789,-0.0945
2021-03-17 00:00:00,1.7121,0.5394,0.0409
2021-03-18 00:00:00,1.8180,0.6346,0.0619
2021-03-19 00:00:00,1.7427,0.5669,-0.0414
2021-03-20 00:00:00,1.7659,0.5878,0.0133
2021-03-21 00:00:00,1.7689,0.5905,0.0017
2021-03-22 00:00:00,1.7255,0.5514,-0.0245
2021-03-23 00:00:00,1.6382,0.4729,-0.0506
2021-03-24 00:00:00,1.6448,0.4789,0.0040
2021-03-25 00:00:00,1.5970,0.4359,-0.0291
2021-03-26 00:00:00,1.5763,0.4173,-0.0130
2021-03-27 00:00:00,1.6511,0.4845,0.0475
2021-03-28 00:00:00,1.6663,0.4982,0.0092
2021-03-29 00:00:00,1.6620,0.4943,-0.0026
2021-03-30 00:00:00,1.6940,0.5231,0.0193
2021-03-31 00:00:00,1.7114,0.5388,0.0103
2021-04-01 00:00:00,1.7120,0.5393,0.0004
2021-04-02 00:00:00,1.7128,0.5400,0.0005
2021-04-03 00:00:00,1.7171,0.5439,0.0025
2021-04-04 00:00:00,1.7010,0.5294,-0.0094
2021-04-05 00:00:00,1.7092,0.5368,0.0048
2021-04-06 00:00:00,1.7159,0.5428,0.0039
2021-04-07 00:00:00,1.7136,0.5407,-0.0013
2021-04-08 00:00:00,1.7064,0.5343,-0.0042
2021-04-09 00:00:00,1.7126,0.5398,0.0036
2021-04-10 00:00:00,1.7135,0.5406,0.0005
2021-04-11 00:00:00,1.7171,0.5439,0.0021
2021-04-12 00:00:00,1.7201,0.5466,0.0017
2021-04-13 00:00:00,1.7259,0.5518,0.0034
2021-04-14 00:00:00,1.7138,0.5409,-0.0070
2021-04-15 00:00:00,1.6881,0.5178,-0.0150
2021-04-16 00:00:00,1.6973,0.5261,0.0054
2021-04-17 00:00:00,1.6191,0.4558,-0.0461
2021-04-18 00:00:00,1.5593,0.4020,-0.0369
2021-04-19 00:00:00,1.3869,0.2470,-0.1106
2021-04-20 00:00:00,1.3748,0.2361,-0.0087
2021-04-21 00:00:00,1.3910,0.2507,0.0118
2021-04-22 00:00:00,1.3402,0.2050,-0.0365
2021-04-23 00:00:00,1.3037,0.1722,-0.0272
2021-04-24 00:00:00,1.2942,0.1636,-0.0073
2021-04-25 00:00:00,1.2781,0.1492,-0.0124
2021-04-26 00:00:00,1.2642,0.1367,-0.0109
2021-04-27 00:00:00,1.3331,0.1986,0.0545
2021-04-28 00:00:00,1.3448,0.2091,0.0088
2021-04-29 00:00:00,1.3429,0.2074,-0.0014
2021-04-30 00:00:00,1.3309,0.1966,-0.0089
2021-05-01 00:00:00,1.3659,0.2281,0.0263
2021-05-02 00:00:00,1.3659,0.2281,0.0000
2021-05-03 00:00:00,1.3586,0.2215,-0.0053
2021-05-04 00:00:00,1.3685,0.2304,0.0073
2021-05-05 00:00:00,1.2899,0.1598,-0.0574
2021-05-06 00:00:00,1.3788,0.2397,0.0689
2021-05-07 00:00:00,1.3555,0.2188,-0.0169
