datetime,unrealized_pnl,realized_pnl,total_pnl,market_value,daily_pnl
2021-02-24 00:00:00,0.0000,0.0000,0.0000,9999.9247,0.0000
2021-02-25 00:00:00,205.0611,0.0000,205.0611,10204.9858,205.0611
2021-02-26 00:00:00,-517.8250,0.0000,-517.8250,9482.0997,-722.8861
2021-02-27 00:00:00,-662.0371,0.0000,-662.0371,9337.8875,-144.2121
2021-02-28 00:00:00,-688.2022,0.0000,-688.2022,9311.7225,-26.1651
2021-03-01 00:00:00,-833.0228,0.0000,-833.0228,9166.9018,-144.8206
2021-03-02 00:00:00,-204.4526,0.0000,-204.4526,9795.4720,628.5702
2021-03-03 00:00:00,-359.0091,0.0000,-359.0091,9640.9156,-154.5565
2021-03-04 00:00:00,-113.7876,0.0000,-113.7876,9886.1370,245.2215
2021-03-05 00:00:00,-357.7921,0.0000,-357.7921,9642.1325,-244.0045
2021-03-06 00:00:00,-316.4148,0.0000,-316.4148,9683.5099,41.3773
2021-03-07 00:00:00,-299.3771,0.0000,-299.3771,9700.5476,17.0377
2021-03-08 00:00:00,-107.0942,0.0000,-107.0942,9892.8304,192.2828
2021-03-09 00:00:00,5.4764,0.0000,5.4764,10005.4011,112.5707
2021-03-10 00:00:00,192.8913,0.0000,192.8913,10192.8160,187.4149
2021-03-11 00:00:00,267.1271,0.0000,267.1271,10267.0518,74.2358
2021-03-12 00:00:00,781.9097,0.0000,781.9097,10781.8343,514.7825
2021-03-13 00:00:00,609.7070,0.0000,609.7070,10609.6316,-172.2027
2021-03-14 00:00:00,1736.6305,0.0000,1736.6305,11736.5551,1126.9235
2021-03-15 00:00:00,1053.2962,0.0000,1053.2962,11053.2208,-683.3343
2021-03-16 00:00:00,8.5189,0.0000,8.5189,10008.4435,-1044.7773
2021-03-17 00:00:00,418.0326,0.0000,418.0326,10417.9573,409.5138
2021-03-18 00:00:00,1062.4235,0.0000,1062.4235,11062.3482,644.3909
2021-03-19 00:00:00,604.2306,0.0000,604.2306,10604.1552,-458.1930
2021-03-20 00:00:00,745.4003,0.0000,745.4003,10745.3249,141.1697
2021-03-21 00:00:00,763.6549,0.0000,763.6549,10763.5796,18.2547
2021-03-22 00:00:00,499.5703,0.0000,499.5703,10499.4950,-264.0847
2021-03-23 00:00:00,-31.6415,0.0000,-31.6415,9968.2832,-531.2118
2021-03-24 00:00:00,8.5189,0.0000,8.5189,10008.4435,40.1603
2021-03-25 00:00:00,-282.3394,0.0000,-282.3394,9717.5853,-290.8582
2021-03-26 00:00:00,-408.2968,0.0000,-408.2968,9591.6279,-125.9574
2021-03-27 00:00:00,46.8537,0.0000,46.8537,10046.7784,455.1505
2021-03-28 00:00:00,139.3442,0.0000,139.3442,10139.2689,92.4905
2021-03-29 00:00:00,113.1791,0.0000,113.1791,10113.1038,-26.1651
2021-03-30 00:00:00,307.8959,0.0000,307.8959,10307.8206,194.7168
2021-03-31 00:00:00,413.7732,0.0000,413.7732,10413.6979,105.8773
2021-04-01 00:00:00,417.4241,0.0000,417.4241,10417.3488,3.6509
2021-04-02 00:00:00,422.2921,0.0000,422.2921,10422.2167,4.8679
2021-04-03 00:00:00,448.4571,0.0000,448.4571,10448.3818,26.1651
2021-04-04 00:00:00,350.4902,0.0000,350.4902,10350.4149,-97.9669
2021-04-05 00:00:00,400.3864,0.0000,400.3864,10400.3111,49.8962
2021-04-06 00:00:00,441.1553,0.0000,441.1553,10441.0799,40.7688
2021-04-07 00:00:00,427.1600,0.0000,427.1600,10427.0846,-13.9953
2021-04-08 00:00:00,383.3487,0.0000,383.3487,10383.2734,-43.8113
2021-04-09 00:00:00,421.0751,0.0000,421.0751,10420.9997,37.7264
2021-04-10 00:00:00,426.5515,0.0000,426.5515,10426.4762,5.4764
2021-04-11 00:00:00,448.4571,0.0000,448.4571,10448.3818,21.9056
2021-04-12 00:00:00,466.7118,0.0000,466.7118,10466.6365,18.2547
2021-04-13 00:00:00,502.0043,0.0000,502.0043,10501.9289,35.2924
2021-04-14 00:00:00,428.3770,0.0000,428.3770,10428.3016,-73.6273
2021-04-15 00:00:00,271.9950,0.0000,271.9950,10271.9197,-156.3819
2021-04-16 00:00:00,327.9761,0.0000,327.9761,10327.9008,55.9811
2021-04-17 00:00:00,-147.8631,0.0000,-147.8631,9852.0616,-475.8392
2021-04-18 00:00:00,-511.7401,0.0000,-511.7401,9488.1846,-363.8770
2021-04-19 00:00:00,-1560.7768,0.0000,-1560.7768,8439.1478,-1049.0368
2021-04-20 00:00:00,-1634.4041,0.0000,-1634.4041,8365.5205,-73.6273
2021-04-21 00:00:00,-1535.8288,0.0000,-1535.8288,8464.0959,98.5754
2021-04-22 00:00:00,-1844.9417,0.0000,-1844.9417,8154.9830,-309.1129
2021-04-23 00:00:00,-2067.0405,0.0000,-2067.0405,7932.8841,-222.0988
2021-04-24 00:00:00,-2124.8471,0.0000,-2124.8471,7875.0776,-57.8066
2021-04-25 00:00:00,-2222.8140,0.0000,-2222.8140,7777.1107,-97.9669
2021-04-26 00:00:00,-2307.3941,0.0000,-2307.3941,7692.5306,-84.5801
2021-04-27 00:00:00,-1888.1445,0.0000,-1888.1445,8111.7802,419.2496
2021-04-28 00:00:00,-1816.9511,0.0000,-1816.9511,8182.9735,71.1933
2021-04-29 00:00:00,-1828.5124,0.0000,-1828.5124,8171.4122,-11.5613
2021-04-30 00:00:00,-1901.5312,0.0000,-1901.5312,8098.3934,-73.0188
2021-05-01 00:00:00,-1688.5598,0.0000,-1688.5598,8311.3649,212.9715
2021-05-02 00:00:00,-1688.5598,0.0000,-1688.5598,8311.3649,0.0000
2021-05-03 00:00:00,-1732.9795,0.0000,-1732.9795,8266.9451,-44.4198
2021-05-04 00:00:00,-1672.7390,0.0000,-1672.7390,8327.1856,60.2405
2021-05-05 00:00:00,-2151.0121,0.0000,-2151.0121,7848.9125,-478.2731
2021-05-06 00:00:00,-1610.0645,0.0000,-1610.0645,8389.8601,540.9476
2021-05-07 00:00:00,-1751.8427,0.0000,-1751.8427,8248.0819,-141.7782
2021-05-08 00:00:00,-1624.0598,0.0000,-1624.0598,8375.8648,127.7829
2021-05-09 00:00:00,-1401.9610,0.0000,-1401.9610,8597.9637,222.0988
2021-05-10 00:00:00,-1505.4043,0.0000,-1505.4043,8494.5204,-103.4433
2021-05-11 00:00:00,-1880.2341,0.0000,-1880.2341,8119.6906,-374.8298
2021-05-12 00:00:00,-1740.2814,0.0000,-1740.2814,8259.6433,139.9527
2021-05-13 00:00:00,-2940.2237,0.0000,-2940.2237,7059.7010,-1199.9423
2021-05-14 00:00:00,-3145.8933,0.0000,-3145.8933,6854.0314,-205.6696
2021-05-15 00:00:00,-3145.8933,0.0000,-3145.8933,6854.0314,0.0000
2021-05-16 00:00:00,-3074.7000,0.0000,-3074.7000,6925.2247,71.1933
2021-05-17 00:00:00,-3060.7047,0.0000,-3060.7047,6939.2200,13.9953
2021-05-18 00:00:00,-2991.3368,0.0000,-2991.3368,7008.5878,69.3679
2021-05-19 00:00:00,-2965.1718,0.0000,-2965.1718,7034.7529,26.1651
2021-05-20 00:00:00,-2777.1484,0.0000,-2777.1484,7222.7763,188.0234
2021-05-21 00:00:00,-2917.7096,0.0000,-2917.7096,7082.2151,-140.5612
2021-05-22 00:00:00,-2797.8370,0.0000,-2797.8370,7202.0876,119.8725
2021-05-23 00:00:00,-2806.9644,0.0000,-2806.9644,7192.9603,-9.1274
2021-05-24 00:00:00,-2688.3088,0.0000,-2688.3088,7311.6158,118.6556
2021-05-25 00:00:00,-2889.1105,0.0000,-2889.1105,7110.8141,-200.8017
2021-05-26 00:00:00,-2856.2521,0.0000,-2856.2521,7143.6726,32.8585
2021-05-27 00:00:00,-2909.7992,0.0000,-2909.7992,7090.1255,-53.5471
2021-05-28 00:00:00,-2871.4643,0.0000,-2871.4643,7128.4603,38.3349
2021-05-29 00:00:00,-2693.7852,0.0000,-2693.7852,7306.1394,177.6791
2021-05-30 00:00:00,-2780.1908,0.0000,-2780.1908,7219.7339,-86.4056
