datetime,pps,cum_pnl_rate,daily_pnl_rate
2021-06-01 00:00:00,2.6075,0.0000,0.0000
2021-06-02 00:00:00,2.6075,0.0000,0.0000
2021-06-03 00:00:00,2.6046,-0.0011,-0.0011
2021-06-04 00:00:00,2.7243,0.0448,0.0460
2021-06-05 00:00:00,2.5455,-0.0238,-0.0656
2021-06-06 00:00:00,2.4377,-0.0651,-0.0423
2021-06-07 00:00:00,2.4610,-0.0562,0.0096
2021-06-08 00:00:00,2.2633,-0.1320,-0.0803
2021-06-09 00:00:00,2.2488,-0.1376,-0.0064
2021-06-10 00:00:00,2.6295,0.0084,0.1693
2021-06-11 00:00:00,2.5583,-0.0189,-0.0271
2021-06-12 00:00:00,2.6258,0.0070,0.0264
2021-06-13 00:00:00,2.4346,-0.0663,-0.0728
2021-06-14 00:00:00,2.8208,0.0818,0.1586
2021-06-15 00:00:00,2.9893,0.1464,0.0597
2021-06-16 00:00:00,2.9451,0.1295,-0.0148
2021-06-17 00:00:00,2.7214,0.0437,-0.0760
2021-06-18 00:00:00,2.6886,0.0311,-0.0121
2021-06-19 00:00:00,2.3958,-0.0812,-0.1089
2021-06-20 00:00:00,2.3536,-0.0974,-0.0176
2021-06-21 00:00:00,2.3663,-0.0925,0.0054
2021-06-22 00:00:00,1.8707,-0.2826,-0.2094
2021-06-23 00:00:00,1.9789,-0.2411,0.0578
2021-06-24 00:00:00,2.1100,-0.1908,0.0662
2021-06-25 00:00:00,2.2193,-0.1489,0.0518
2021-06-26 00:00:00,1.8873,-0.2762,-0.1496
2021-06-27 00:00:00,1.8689,-0.2833,-0.0097
2021-06-28 00:00:00,1.7912,-0.3131,-0.0416
2021-06-29 00:00:00,1.7780,-0.3181,-0.0074
2021-06-30 00:00:00,1.8606,-0.2864,0.0465
