datetime,pps,cum_pnl_rate,daily_pnl_rate
2021-01-01 00:00:00,1.0000,0.0000,0.0000
2021-01-02 00:00:00,1.0078,0.0078,0.0078
2021-01-03 00:00:00,1.0653,0.0653,0.0571
2021-01-04 00:00:00,1.0849,0.0849,0.0184
2021-01-05 00:00:00,1.0605,0.0605,-0.0225
2021-01-06 00:00:00,1.1134,0.1134,0.0499
2021-01-07 00:00:00,1.1891,0.1891,0.0680
2021-01-08 00:00:00,1.2644,0.2644,0.0633
2021-01-09 00:00:00,1.2983,0.2983,0.0268
2021-01-10 00:00:00,1.2884,0.2884,-0.0076
2021-01-11 00:00:00,1.2185,0.2185,-0.0543
2021-01-12 00:00:00,1.1176,0.1176,-0.0828
2021-01-13 00:00:00,1.0662,0.0662,-0.0460
2021-01-14 00:00:00,1.1978,0.1978,0.1234
2021-01-15 00:00:00,1.2692,0.2692,0.0596
2021-01-16 00:00:00,1.1667,0.1667,-0.0808
2021-01-17 00:00:00,1.1311,0.1311,-0.0305
2021-01-18 00:00:00,1.1278,0.1278,-0.0029
2021-01-19 00:00:00,1.1394,0.1394,0.0103
2021-01-20 00:00:00,1.1259,0.1259,-0.0118
2021-01-21 00:00:00,1.1184,0.1184,-0.0067
2021-01-22 00:00:00,1.0436,0.0436,-0.0669
2021-01-23 00:00:00,1.0795,0.0795,0.0344
2021-01-24 00:00:00,1.0634,0.0634,-0.0149
2021-01-25 00:00:00,1.0657,0.0657,0.0022
2021-01-26 00:00:00,1.0634,0.0634,-0.0022
2021-01-27 00:00:00,1.0677,0.0677,0.0040
2021-01-28 00:00:00,1.0283,0.0283,-0.0369
2021-01-29 00:00:00,1.0798,0.0798,0.0501
2021-01-30 00:00:00,1.0943,0.0943,0.0134
2021-01-31 00:00:00,1.0959,0.0959,0.0015
2021-02-01 00:00:00,1.0693,0.0693,-0.0243
2021-02-02 00:00:00,1.0799,0.0799,0.0099
2021-02-03 00:00:00,1.1304,0.1304,0.0468
2021-02-04 00:00:00,1.1884,0.1884,0.0513
2021-02-05 00:00:00,1.1694,0.1694,-0.0160
2021-02-06 00:00:00,1.2088,0.2088,0.0337
2021-02-07 00:00:00,1.2585,0.2585,0.0411
2021-02-08 00:00:00,1.2361,0.2361,-0.0178
2021-02-09 00:00:00,1.6479,0.6479,0.3331
2021-02-10 00:00:00,1.6506,0.6506,0.0016
2021-02-11 00:00:00,1.5539,0.5539,-0.0586
2021-02-12 00:00:00,1.7437,0.7437,0.1221
2021-02-13 00:00:00,1.7042,0.7042,-0.0227
2021-02-14 00:00:00,1.6882,0.6882,-0.0094
2021-02-15 00:00:00,1.7794,0.7794,0.0540
2021-02-16 00:00:00,1.7321,0.7321,-0.0266
2021-02-17 00:00:00,1.8117,0.8117,0.0460
2021-02-18 00:00:00,2.0229,1.0229,0.1166
2021-02-19 00:00:00,2.0110,1.0110,-0.0059
2021-02-20 00:00:00,2.0947,1.0947,0.0416
2021-02-21 00:00:00,2.0947,1.0947,0.0000
2021-02-22 00:00:00,2.1258,1.1258,0.0148
2021-02-23 00:00:00,2.0596,1.0596,-0.0311
2021-02-24 00:00:00,1.9564,0.9564,-0.0501
2021-02-25 00:00:00,1.9558,0.9558,-0.0003
2021-02-26 00:00:00,1.9511,0.9511,-0.0024
2021-02-27 00:00:00,1.9327,0.9327,-0.0094
2021-02-28 00:00:00,1.9276,0.9276,-0.0026
2021-03-01 00:00:00,1.9055,0.9055,-0.0115
2021-03-02 00:00:00,1.9987,0.9987,0.0489
2021-03-03 00:00:00,1.9713,0.9713,-0.0137
2021-03-04 00:00:00,2.0181,1.0181,0.0237
2021-03-05 00:00:00,1.9622,0.9622,-0.0277
2021-03-06 00:00:00,1.9704,0.9704,0.0042
2021-03-07 00:00:00,1.9734,0.9734,0.0015
2021-03-08 00:00:00,2.0251,1.0251,0.0262
2021-03-09 00:00:00,2.0634,1.0634,0.0189
2021-03-10 00:00:00,2.1336,1.1336,0.0340
2021-03-11 00:00:00,2.1629,1.1629,0.0137
2021-03-12 00:00:00,2.2860,1.2860,0.0569
2021-03-13 00:00:00,2.2469,1.2469,-0.0171
2021-03-14 00:00:00,2.5144,1.5144,0.1191
2021-03-15 00:00:00,2.3517,1.3517,-0.0647
2021-03-16 00:00:00,2.3445,1.3445,-0.0031
2021-03-17 00:00:00,2.3504,1.3504,0.0025
2021-03-18 00:00:00,2.3634,1.3634,0.0055
2021-03-19 00:00:00,2.3512,1.3512,-0.0052
2021-03-20 00:00:00,2.3561,1.3561,0.0021
2021-03-21 00:00:00,2.3569,1.3569,0.0003
2021-03-22 00:00:00,2.3415,1.3415,-0.0065
2021-03-23 00:00:00,2.2712,1.2712,-0.0300
2021-03-24 00:00:00,2.2752,1.2752,0.0018
2021-03-25 00:00:00,2.2279,1.2279,-0.0208
2021-03-26 00:00:00,2.2059,1.2059,-0.0099
2021-03-27 00:00:00,2.2859,1.2859,0.0363
2021-03-28 00:00:00,2.3043,1.3043,0.0080
2021-03-29 00:00:00,2.3022,1.3022,-0.0009
2021-03-30 00:00:00,2.3546,1.3546,0.0228
2021-03-31 00:00:00,2.3884,1.3884,0.0144
2021-04-01 00:00:00,2.3903,1.3903,0.0008
2021-04-02 00:00:00,2.3879,1.3879,-0.0010
2021-04-03 00:00:00,2.3955,1.3955,0.0032
2021-04-04 00:00:00,2.3226,1.3226,-0.0304
2021-04-05 00:00:00,2.3448,1.3448,0.0096
2021-04-06 00:00:00,2.3687,1.3687,0.0102
2021-04-07 00:00:00,2.3363,1.3363,-0.0137
2021-04-08 00:00:00,2.2911,1.2911,-0.0193
2021-04-09 00:00:00,2.3356,1.3356,0.0194
2021-04-10 00:00:00,2.3349,1.3349,-0.0003
2021-04-11 00:00:00,2.3758,1.3758,0.0175
2021-04-12 00:00:00,2.3833,1.3833,0.0032
2021-04-13 00:00:00,2.3776,1.3776,-0.0024
2021-04-14 00:00:00,2.4920,1.4920,0.0481
2021-04-15 00:00:00,2.4530,1.4530,-0.0157
2021-04-16 00:00:00,2.4695,1.4695,0.0067
2021-04-17 00:00:00,2.3369,1.3369,-0.0537
2021-04-18 00:00:00,2.3341,1.3341,-0.0012
2021-04-19 00:00:00,2.3111,1.3111,-0.0099
2021-04-20 00:00:00,2.2973,1.2973,-0.0060
2021-04-21 00:00:00,2.3116,1.3116,0.0062
2021-04-22 00:00:00,2.2543,1.2543,-0.0248
2021-04-23 00:00:00,2.2102,1.2102,-0.0196
2021-04-24 00:00:00,2.1995,1.1995,-0.0048
2021-04-25 00:00:00,2.1831,1.1831,-0.0075
2021-04-26 00:00:00,2.1690,1.1690,-0.0065
2021-04-27 00:00:00,2.2271,1.2271,0.0268
2021-04-28 00:00:00,2.2371,1.2371,0.0045
2021-04-29 00:00:00,2.2357,1.2357,-0.0006
2021-04-30 00:00:00,2.2284,1.2284,-0.0033
