datetime,unrealized_pnl,realized_pnl,total_pnl,market_value,daily_pnl
2021-01-01 00:00:00,0.0000,0.0000,0.0000,117127.9000,0.0000
2021-01-02 00:00:00,1768.6313,0.0000,1768.6313,118896.5313,1768.6313
2021-01-03 00:00:00,13141.7504,0.0000,13141.7504,130269.6504,11373.1191
2021-01-04 00:00:00,16608.7362,0.0000,16608.7362,133736.6362,3466.9858
2021-01-05 00:00:00,11935.3330,0.0000,11935.3330,129063.2330,-4673.4032
2021-01-06 00:00:00,21106.4476,0.0000,21106.4476,138234.3476,9171.1146
2021-01-07 00:00:00,34388.7514,0.0000,34388.7514,151516.6514,13282.3039
2021-01-08 00:00:00,47214.2565,0.0000,47214.2565,164342.1565,12825.5050
2021-01-09 00:00:00,52965.2364,0.0000,52965.2364,170093.1364,5750.9799
2021-01-10 00:00:00,50763.2319,0.0000,50763.2319,167891.1319,-2202.0045
2021-01-11 00:00:00,39003.5907,0.0000,39003.5907,156131.4907,-11759.6412
2021-01-12 00:00:00,23144.4730,0.0000,23144.4730,140272.3730,-15859.1177
2021-01-13 00:00:00,14535.5724,0.0000,14535.5724,131663.4724,-8608.9006
2021-01-14 00:00:00,35021.2421,0.0000,35021.2421,152149.1421,20485.6697
2021-01-15 00:00:00,45785.2961,0.0000,45785.2961,162913.1961,10764.0540
2021-01-16 00:00:00,29973.0296,0.0000,29973.0296,147100.9296,-15812.2665
2021-01-17 00:00:00,25159.0729,0.0000,25159.0729,142286.9729,-4813.9567
2021-01-18 00:00:00,23952.6555,0.0000,23952.6555,141080.5555,-1206.4174
2021-01-19 00:00:00,26552.8949,0.0000,26552.8949,143680.7949,2600.2394
2021-01-20 00:00:00,24327.4648,0.0000,24327.4648,141455.3648,-2225.4301
2021-01-21 00:00:00,23167.8986,0.0000,23167.8986,140295.7986,-1159.5662
2021-01-22 00:00:00,10846.0435,0.0000,10846.0435,127973.9435,-12321.8551
2021-01-23 00:00:00,16058.2351,0.0000,16058.2351,133186.1351,5212.1915
2021-01-24 00:00:00,14008.4968,0.0000,14008.4968,131136.3968,-2049.7383
2021-01-25 00:00:00,14266.1782,0.0000,14266.1782,131394.0782,257.6814
2021-01-26 00:00:00,14242.7526,0.0000,14242.7526,131370.6526,-23.4256
2021-01-27 00:00:00,14582.4236,0.0000,14582.4236,131710.3236,339.6709
2021-01-28 00:00:00,11607.3749,0.0000,11607.3749,128735.2749,-2975.0487
2021-01-29 00:00:00,15343.7549,0.0000,15343.7549,132471.6549,3736.3800
2021-01-30 00:00:00,16222.2142,0.0000,16222.2142,133350.1142,878.4593
2021-01-31 00:00:00,16362.7676,0.0000,16362.7676,133490.6676,140.5535
2021-02-01 00:00:00,15507.7340,0.0000,15507.7340,132635.6340,-855.0337
