datetime,pps,cum_pnl_rate,daily_pnl_rate
2021-01-01 00:00:00,1.0000,0.0000,0.0000
2021-01-02 00:00:00,1.0150,0.0150,0.0150
2021-01-03 00:00:00,1.1127,0.1127,0.0963
2021-01-04 00:00:00,1.1439,0.1439,0.0280
2021-01-05 00:00:00,1.1056,0.1056,-0.0335
2021-01-06 00:00:00,1.1843,0.1843,0.0712
2021-01-07 00:00:00,1.2924,0.2924,0.0913
2021-01-08 00:00:00,1.3979,0.3979,0.0816
2021-01-09 00:00:00,1.4228,0.4228,0.0178
2021-01-10 00:00:00,1.4155,0.4155,-0.0051
2021-01-11 00:00:00,1.3646,0.3646,-0.0360
2021-01-12 00:00:00,1.2911,0.2911,-0.0539
2021-01-13 00:00:00,1.2537,0.2537,-0.0290
2021-01-14 00:00:00,1.3489,0.3489,0.0759
2021-01-15 00:00:00,1.4005,0.4005,0.0383
2021-01-16 00:00:00,1.3266,0.3266,-0.0528
2021-01-17 00:00:00,1.3029,0.3029,-0.0179
2021-01-18 00:00:00,1.3000,0.3000,-0.0022
2021-01-19 00:00:00,1.3159,0.3159,0.0122
2021-01-20 00:00:00,1.3013,0.3013,-0.0111
2021-01-21 00:00:00,1.2943,0.2943,-0.0054
2021-01-22 00:00:00,1.2190,0.2190,-0.0582
2021-01-23 00:00:00,1.2519,0.2519,0.0270
2021-01-24 00:00:00,1.2396,0.2396,-0.0098
2021-01-25 00:00:00,1.2422,0.2422,0.0021
2021-01-26 00:00:00,1.2415,0.2415,-0.0006
2021-01-27 00:00:00,1.2443,0.2443,0.0023
2021-01-28 00:00:00,1.2260,0.2260,-0.0147
2021-01-29 00:00:00,1.2491,0.2491,0.0188
2021-01-30 00:00:00,1.2540,0.2540,0.0039
2021-01-31 00:00:00,1.2545,0.2545,0.0004
2021-02-01 00:00:00,1.2495,0.2495,-0.0040
2021-02-02 00:00:00,1.2508,0.2508,0.0010
2021-02-03 00:00:00,1.2542,0.2542,0.0027
2021-02-04 00:00:00,1.2559,0.2559,0.0014
2021-02-05 00:00:00,1.2565,0.2565,0.0005
2021-02-06 00:00:00,1.2529,0.2529,-0.0029
2021-02-07 00:00:00,1.2838,0.2838,0.0247
2021-02-08 00:00:00,1.2699,0.2699,-0.0108
2021-02-09 00:00:00,1.5259,0.5259,0.2016
2021-02-10 00:00:00,1.5276,0.5276,0.0011
2021-02-11 00:00:00,1.4675,0.4675,-0.0393
2021-02-12 00:00:00,1.5855,0.5855,0.0804
2021-02-13 00:00:00,1.5609,0.5609,-0.0155
2021-02-14 00:00:00,1.5510,0.5510,-0.0063
2021-02-15 00:00:00,1.6076,0.6076,0.0365
2021-02-16 00:00:00,1.5783,0.5783,-0.0182
2021-02-17 00:00:00,1.6278,0.6278,0.0314
2021-02-18 00:00:00,1.7595,0.7595,0.0809
2021-02-19 00:00:00,1.7468,0.7468,-0.0072
2021-02-20 00:00:00,1.8432,0.8432,0.0552
2021-02-21 00:00:00,1.8431,0.8431,-0.0001
2021-02-22 00:00:00,1.8821,0.8821,0.0212
2021-02-23 00:00:00,1.7951,0.7951,-0.0462
2021-02-24 00:00:00,1.6566,0.6566,-0.0772
2021-02-25 00:00:00,1.6775,0.6775,0.0126
2021-02-26 00:00:00,1.6023,0.6023,-0.0448
2021-02-27 00:00:00,1.5869,0.5869,-0.0096
2021-02-28 00:00:00,1.5842,0.5842,-0.0017
2021-03-01 00:00:00,1.5674,0.5674,-0.0106
2021-03-02 00:00:00,1.6400,0.6400,0.0463
2021-03-03 00:00:00,1.6220,0.6220,-0.0110
2021-03-04 00:00:00,1.6487,0.6487,0.0165
2021-03-05 00:00:00,1.6220,0.6220,-0.0162
2021-03-06 00:00:00,1.6273,0.6273,0.0033
2021-03-07 00:00:00,1.6288,0.6288,0.0009
2021-03-08 00:00:00,1.6504,0.6504,0.0133
2021-03-09 00:00:00,1.6640,0.6640,0.0082
2021-03-10 00:00:00,1.6849,0.6849,0.0126
2021-03-11 00:00:00,1.6909,0.6909,0.0036
2021-03-12 00:00:00,1.7486,0.7486,0.0341
2021-03-13 00:00:00,1.7302,0.7302,-0.0105
2021-03-14 00:00:00,1.8557,0.8557,0.0725
2021-03-15 00:00:00,1.7819,0.7819,-0.0398
2021-03-16 00:00:00,1.6671,0.6671,-0.0644
2021-03-17 00:00:00,1.7151,0.7151,0.0288
2021-03-18 00:00:00,1.7868,0.7868,0.0418
2021-03-19 00:00:00,1.7354,0.7354,-0.0288
2021-03-20 00:00:00,1.7525,0.7525,0.0099
2021-03-21 00:00:00,1.7553,0.7553,0.0016
2021-03-22 00:00:00,1.7247,0.7247,-0.0174
2021-03-23 00:00:00,1.6677,0.6677,-0.0330
2021-03-24 00:00:00,1.6726,0.6726,0.0029
2021-03-25 00:00:00,1.6400,0.6400,-0.0195
2021-03-26 00:00:00,1.6269,0.6269,-0.0080
2021-03-27 00:00:00,1.6766,0.6766,0.0305
2021-03-28 00:00:00,1.6863,0.6863,0.0058
2021-03-29 00:00:00,1.6854,0.6854,-0.0005
2021-03-30 00:00:00,1.7052,0.7052,0.0117
2021-03-31 00:00:00,1.7162,0.7162,0.0065
2021-04-01 00:00:00,1.7169,0.7169,0.0004
2021-04-02 00:00:00,1.7165,0.7165,-0.0002
2021-04-03 00:00:00,1.7181,0.7181,0.0009
2021-04-04 00:00:00,1.7066,0.7066,-0.0067
2021-04-05 00:00:00,1.7125,0.7125,0.0035
2021-04-06 00:00:00,1.7171,0.7171,0.0027
2021-04-07 00:00:00,1.7129,0.7129,-0.0024
2021-04-08 00:00:00,1.7076,0.7076,-0.0031
2021-04-09 00:00:00,1.7110,0.7110,0.0020
2021-04-10 00:00:00,1.7110,0.7110,0.0000
2021-04-11 00:00:00,1.7107,0.7107,-0.0002
2021-04-12 00:00:00,1.7105,0.7105,-0.0001
2021-04-13 00:00:00,1.7110,0.7110,0.0003
2021-04-14 00:00:00,1.6982,0.6982,-0.0075
2021-04-15 00:00:00,1.6822,0.6822,-0.0094
2021-04-16 00:00:00,1.6891,0.6891,0.0041
2021-04-17 00:00:00,1.6370,0.6370,-0.0308
2021-04-18 00:00:00,1.5978,0.5978,-0.0239
2021-04-19 00:00:00,1.4821,0.4821,-0.0724
2021-04-20 00:00:00,1.4738,0.4738,-0.0056
2021-04-21 00:00:00,1.4852,0.4852,0.0077
2021-04-22 00:00:00,1.4492,0.4492,-0.0242
2021-04-23 00:00:00,1.4228,0.4228,-0.0182
2021-04-24 00:00:00,1.4161,0.4161,-0.0047
2021-04-25 00:00:00,1.4052,0.4052,-0.0077
2021-04-26 00:00:00,1.3951,0.3951,-0.0072
2021-04-27 00:00:00,1.4399,0.4399,0.0321
2021-04-28 00:00:00,1.4484,0.4484,0.0059
2021-04-29 00:00:00,1.4471,0.4471,-0.0009
2021-04-30 00:00:00,1.4381,0.4381,-0.0062
2021-05-01 00:00:00,1.4628,0.4628,0.0172
2021-05-02 00:00:00,1.4637,0.4637,0.0006
2021-05-03 00:00:00,1.4576,0.4576,-0.0042
2021-05-04 00:00:00,1.4620,0.4620,0.0030
2021-05-05 00:00:00,1.4285,0.4285,-0.0229
2021-05-06 00:00:00,1.4666,0.4666,0.0267
2021-05-07 00:00:00,1.4562,0.4562,-0.0071
2021-05-08 00:00:00,1.4659,0.4659,0.0067
2021-05-09 00:00:00,1.4817,0.4817,0.0108
2021-05-10 00:00:00,1.4743,0.4743,-0.0050
2021-05-11 00:00:00,1.4484,0.4484,-0.0176
2021-05-12 00:00:00,1.4580,0.4580,0.0066
2021-05-13 00:00:00,1.3723,0.3723,-0.0588
2021-05-14 00:00:00,1.3715,0.3715,-0.0006
2021-05-15 00:00:00,1.3707,0.3707,-0.0006
2021-05-16 00:00:00,1.3851,0.3851,0.0105
2021-05-17 00:00:00,1.3868,0.3868,0.0012
2021-05-18 00:00:00,1.4027,0.4027,0.0115
2021-05-19 00:00:00,1.4075,0.4075,0.0034
2021-05-20 00:00:00,1.4482,0.4482,0.0289
2021-05-21 00:00:00,1.4217,0.4217,-0.0183
2021-05-22 00:00:00,1.4484,0.4484,0.0188
2021-05-23 00:00:00,1.4484,0.4484,0.0000
2021-05-24 00:00:00,1.4746,0.4746,0.0181
2021-05-25 00:00:00,1.4357,0.4357,-0.0264
2021-05-26 00:00:00,1.4413,0.4413,0.0039
2021-05-27 00:00:00,1.4323,0.4323,-0.0062
2021-05-28 00:00:00,1.4417,0.4417,0.0066
2021-05-29 00:00:00,1.4748,0.4748,0.0230
2021-05-30 00:00:00,1.4619,0.4619,-0.0087
2021-05-31 00:00:00,1.4738,0.4738,0.0081
2021-06-01 00:00:00,1.4901,0.4901,0.0111
2021-06-02 00:00:00,1.4845,0.4845,-0.0038
2021-06-03 00:00:00,1.4919,0.4919,0.0050
2021-06-04 00:00:00,1.5124,0.5124,0.0137
