datetime,pps,avg_price,shares,unrealized_pnl,realized_pnl,total_pnl,market_value,pnl_rate,daily_pnl,dividend_pnl
2021-07-01 00:00:00,1.0000,1.0000,35606.0000,0.0000,0.0000,0.0000,35606.0000,0.0000,0.0000,0.0000
2021-07-02 00:00:00,1.0000,1.0000,35606.0000,0.0000,0.0000,0.0000,35606.0000,0.0000,0.0000,0.0000
2021-07-03 00:00:00,1.0000,1.0000,35606.0000,0.0000,0.0000,0.0000,35606.0000,0.0000,0.0000,0.0000
2021-07-04 00:00:00,1.0006,1.0000,35606.0000,21.3636,0.0000,21.3636,35627.3636,0.0006,21.3636,0.0000
2021-07-05 00:00:00,1.0010,1.0000,35606.0000,35.6060,0.0000,35.6060,35641.6060,0.0010,14.2424,0.0000
2021-07-06 00:00:00,1.0000,1.0000,35606.0000,0.0000,0.0000,0.0000,35606.0000,0.0000,-35.6060,0.0000
2021-07-07 00:00:00,1.0004,1.0000,35606.0000,14.2424,0.0000,14.2424,35620.2424,0.0004,14.2424,0.0000
2021-07-08 00:00:00,1.0001,1.0000,35606.0000,3.5606,0.0000,3.5606,35609.5606,0.0001,-10.6818,0.0000
2021-07-09 00:00:00,0.9992,1.0000,35606.0000,-28.4848,0.0000,-28.4848,35577.5152,-0.0008,-32.0454,0.0000
2021-07-10 00:00:00,1.0000,1.0000,35606.0000,0.0000,0.0000,0.0000,35606.0000,0.0000,28.4848,0.0000
2021-07-11 00:00:00,0.9997,1.0000,35606.0000,-10.6818,0.0000,-10.6818,35595.3182,-0.0003,-10.6818,0.0000
2021-07-12 00:00:00,1.0003,1.0000,35606.0000,10.6818,0.0000,10.6818,35616.6818,0.0003,21.3636,0.0000
2021-07-13 00:00:00,0.9992,1.0000,35606.0000,-28.4848,0.0000,-28.4848,35577.5152,-0.0008,-39.1666,0.0000
