datetime,pps,avg_price,shares,unrealized_pnl,realized_pnl,total_pnl,market_value,pnl_rate,daily_pnl,dividend_pnl
2021-01-01 00:00:00,1.0000,1.0000,6190.0000,0.0000,0.0000,0.0000,6190.0000,0.0000,0,0
2021-01-02 00:00:00,1.0151,1.0000,6190.0000,56.0814,0.0000,56.0814,6283.4690,0.0151,93.4690,37.3876
2021-01-03 00:00:00,1.1122,1.0000,6190.0000,416.7108,0.0000,416.7108,6884.5180,0.1122,601.0490,277.8072
2021-01-04 00:00:00,1.1418,1.0254,7538.7400,526.6452,0.0000,526.6452,8607.7333,0.1136,183.2240,351.0968
2021-01-05 00:00:00,1.1019,1.0254,7538.7400,346.1678,0.0000,346.1678,8306.9376,0.0746,-300.7957,230.7785
2021-01-06 00:00:00,1.1802,1.0254,7538.7400,700.3378,0.0000,700.3378,8897.2209,0.1510,590.2833,466.8918
2021-01-07 00:00:00,1.2936,1.0254,7538.7400,1213.2736,0.0000,1213.2736,9752.1141,0.2616,854.8931,808.8491
2021-01-08 00:00:00,1.4031,1.0254,7538.7400,1708.5689,0.0000,1708.5689,10577.6061,0.3684,825.4920,1139.0459
2021-01-09 00:00:00,1.4522,1.0254,7538.7400,1930.6601,0.0000,1930.6601,10947.7582,0.4163,370.1521,1287.1068
2021-01-10 00:00:00,1.4334,1.0254,7538.7400,1845.6232,0.0000,1845.6232,10806.0299,0.3979,-141.7283,1230.4154
2021-01-11 00:00:00,1.3330,1.0254,7538.7400,1391.4895,0.0000,1391.4895,10049.1404,0.3000,-756.8895,927.6596
2021-01-12 00:00:00,1.1976,1.0254,7538.7400,779.0422,0.0000,779.0422,9028.3950,0.1680,-1020.7454,519.3615
2021-01-13 00:00:00,1.1241,1.0254,7538.7400,446.5838,0.0000,446.5838,8474.2976,0.0963,-554.0974,297.7225
2021-01-14 00:00:00,1.2990,1.0254,7538.7400,1237.6992,0.0000,1237.6992,9792.8233,0.2669,1318.5256,825.1328
2021-01-15 00:00:00,1.3909,1.0254,7538.7400,1653.3853,0.0000,1653.3853,10485.6335,0.3565,692.8102,1102.2569
2021-01-16 00:00:00,1.2559,1.0254,7538.7400,1042.7473,0.0000,1042.7473,9467.9036,0.2248,-1017.7299,695.1649
2021-01-17 00:00:00,1.2148,1.0254,7538.7400,856.8420,0.0000,856.8420,9158.0614,0.1847,-309.8422,571.2280
2021-01-18 00:00:00,1.2045,1.0254,7538.7400,810.2526,0.0000,810.2526,9080.4123,0.1747,-77.6490,540.1684
2021-01-19 00:00:00,1.2267,1.0254,7538.7400,910.6686,0.0000,910.6686,9247.7724,0.1963,167.3600,607.1124
2021-01-20 00:00:00,1.2077,1.0254,7538.7400,824.7270,0.0000,824.7270,9104.5363,0.1778,-143.2361,549.8180
2021-01-21 00:00:00,1.1978,1.0254,7538.7400,779.9469,0.0000,779.9469,9029.9028,0.1682,-74.6335,519.9646
2021-01-22 00:00:00,1.0926,1.0254,7538.7400,304.1016,0.0000,304.1016,8236.8273,0.0656,-793.0754,202.7344
2021-01-23 00:00:00,1.1371,1.0254,7538.7400,505.3860,0.0000,505.3860,8572.3013,0.1090,335.4739,336.9240
2021-01-24 00:00:00,1.1196,1.0254,7538.7400,426.2292,0.0000,426.2292,8440.3733,0.0919,-131.9280,284.1528
2021-01-25 00:00:00,1.1218,1.0254,7538.7400,436.1803,0.0000,436.1803,8456.9585,0.0940,16.5852,290.7869
2021-01-26 00:00:00,1.1216,1.0254,7538.7400,435.2757,0.0000,435.2757,8455.4508,0.0938,-1.5077,290.1838
